Region,Region name,Year,Category,Symbol,Value,Label,Unit
BE,Belgium,2014,Forage legumes,B,1.6959568628144561,Symbiotic fixation,Gg N
BE,Belgium,2014,Other forage crops,B,0.32364299024433213,Symbiotic fixation,Gg N
BE,Belgium,2014,Pulses,B,0.25503587200000005,Symbiotic fixation,Gg N
BE,Belgium,2014,Temporary grassland,B,4.640575915142453,Symbiotic fixation,Gg N
BE,Belgium,2015,Forage legumes,B,1.5789386307028253,Symbiotic fixation,Gg N
BE,Belgium,2015,Other forage crops,B,0.33659738660987604,Symbiotic fixation,Gg N
BE,Belgium,2015,Pulses,B,0.3093562368,Symbiotic fixation,Gg N
BE,Belgium,2015,Temporary grassland,B,5.544577699952269,Symbiotic fixation,Gg N
BE,Belgium,2016,Forage legumes,B,1.4606716621093467,Symbiotic fixation,Gg N
BE,Belgium,2016,Other forage crops,B,0.3557990471302703,Symbiotic fixation,Gg N
BE,Belgium,2016,Pulses,B,0.2912711082666667,Symbiotic fixation,Gg N
BE,Belgium,2016,Temporary grassland,B,6.230709765430351,Symbiotic fixation,Gg N
BE,Belgium,2017,Forage legumes,B,1.3224436064672855,Symbiotic fixation,Gg N
BE,Belgium,2017,Other forage crops,B,0.3478728307338039,Symbiotic fixation,Gg N
BE,Belgium,2017,Pulses,B,0.3033205482666667,Symbiotic fixation,Gg N
BE,Belgium,2017,Temporary grassland,B,6.296168212440316,Symbiotic fixation,Gg N
BE,Belgium,2018,Forage legumes,B,1.6759157142859593,Symbiotic fixation,Gg N
BE,Belgium,2018,Other forage crops,B,0.40799840984635355,Symbiotic fixation,Gg N
BE,Belgium,2018,Pulses,B,0.7467452373333334,Symbiotic fixation,Gg N
BE,Belgium,2018,Temporary grassland,B,6.480232795788211,Symbiotic fixation,Gg N
BE,Belgium,2019,Forage legumes,B,1.6902264515380612,Symbiotic fixation,Gg N
BE,Belgium,2019,Other forage crops,B,0.41177713698446083,Symbiotic fixation,Gg N
BE,Belgium,2019,Pulses,B,0.844366016,Symbiotic fixation,Gg N
BE,Belgium,2019,Temporary grassland,B,6.696557702590872,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1961,Forage legumes,B,10.6126720284,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1961,Other forage crops,B,0.44388179803335576,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1961,Pulses,B,1.7021242645333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1961,Temporary grassland,B,2.880644697091982,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1962,Forage legumes,B,8.072459891918367,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1962,Other forage crops,B,0.5263378292010497,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1962,Pulses,B,1.7166105216000003,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1962,Temporary grassland,B,2.838694485634943,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1963,Forage legumes,B,8.561521169988165,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1963,Other forage crops,B,0.5880718133268847,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1963,Pulses,B,1.4510707328000003,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1963,Temporary grassland,B,4.739057700570169,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1964,Forage legumes,B,7.893268516316326,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1964,Other forage crops,B,0.5855110371923845,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1964,Pulses,B,1.5255850688,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1964,Temporary grassland,B,4.59199115241804,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1965,Forage legumes,B,6.144557901053265,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1965,Other forage crops,B,0.6311553654121169,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1965,Pulses,B,1.1704115626666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1965,Temporary grassland,B,4.5094815164652235,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1966,Forage legumes,B,6.7841134724946945,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1966,Other forage crops,B,0.5974608404738097,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1966,Pulses,B,0.9920747754666668,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1966,Temporary grassland,B,4.448552574608638,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1967,Forage legumes,B,6.175558409049184,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1967,Other forage crops,B,0.6768738759105747,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1967,Pulses,B,1.1887649834666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1967,Temporary grassland,B,4.123189518801395,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1968,Forage legumes,B,5.4632522773400005,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1968,Other forage crops,B,0.5998828651148079,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1968,Pulses,B,0.9324292224000001,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1968,Temporary grassland,B,4.227725698473755,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1969,Forage legumes,B,4.98314638702347,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1969,Other forage crops,B,0.6025283450240844,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1969,Pulses,B,0.9258925866666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1969,Temporary grassland,B,3.4466214267266446,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1970,Forage legumes,B,4.432857105093062,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1970,Other forage crops,B,0.5480206531702888,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1970,Pulses,B,0.7611691776000001,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1970,Temporary grassland,B,4.080644377694083,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1971,Forage legumes,B,4.183864548492041,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1971,Other forage crops,B,0.5707013752750605,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1971,Pulses,B,0.7441200277333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1971,Temporary grassland,B,3.4296080380608465,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1972,Forage legumes,B,4.023784502256735,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1972,Other forage crops,B,0.5550465589801643,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1972,Pulses,B,0.4983772629333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1972,Temporary grassland,B,2.9892959566552766,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1973,Forage legumes,B,3.1679687791089792,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1973,Other forage crops,B,0.5654575327227492,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1973,Pulses,B,0.3488297002666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1973,Temporary grassland,B,2.7357075213957716,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1974,Forage legumes,B,2.8224327247999996,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1974,Other forage crops,B,0.5260752601635997,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1974,Pulses,B,0.4715477589333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1974,Temporary grassland,B,2.5932734335365275,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1975,Forage legumes,B,2.292256402057143,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1975,Other forage crops,B,0.5371527016111476,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1975,Pulses,B,0.6203969130666669,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1975,Temporary grassland,B,2.540938555640271,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1976,Forage legumes,B,2.3975437150175516,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1976,Other forage crops,B,0.4886792309491466,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1976,Pulses,B,0.345808736,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1976,Temporary grassland,B,2.5360477361557248,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1977,Forage legumes,B,2.237709318490816,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1977,Other forage crops,B,0.6923280809932437,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1977,Pulses,B,0.3042561877333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1977,Temporary grassland,B,2.6630506136264054,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1978,Forage legumes,B,2.0954186118702047,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1978,Other forage crops,B,0.5516318257297482,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1978,Pulses,B,0.3137872469333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1978,Temporary grassland,B,2.6415045774039214,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1979,Forage legumes,B,1.8345109426959183,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1979,Other forage crops,B,0.43330393474019924,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1979,Pulses,B,0.34408072746666674,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1979,Temporary grassland,B,2.594265184326723,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1980,Forage legumes,B,1.686311835488163,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1980,Other forage crops,B,0.42152660461393177,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1980,Pulses,B,0.22274864213333337,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1980,Temporary grassland,B,2.5562992145133556,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1981,Forage legumes,B,1.369630497387551,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1981,Other forage crops,B,0.6500103716183233,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1981,Pulses,B,0.2146218048,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1981,Temporary grassland,B,2.722706544683877,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1982,Forage legumes,B,1.3192150777371427,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1982,Other forage crops,B,0.7645844626237012,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1982,Pulses,B,0.30271854080000005,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1982,Temporary grassland,B,2.539969173649065,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1983,Forage legumes,B,1.1475194110926532,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1983,Other forage crops,B,0.8392105510184692,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1983,Pulses,B,0.18935457493333335,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1983,Temporary grassland,B,2.524968306136692,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1984,Forage legumes,B,0.8259071218489795,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1984,Other forage crops,B,0.985155564557079,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1984,Pulses,B,0.16251982933333337,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1984,Temporary grassland,B,2.6126511605607616,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1985,Forage legumes,B,0.7998787761740818,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1985,Other forage crops,B,1.0502996067608463,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1985,Pulses,B,0.19623859840000002,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1985,Temporary grassland,B,2.264968084706843,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1986,Forage legumes,B,0.834177529077551,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1986,Other forage crops,B,0.5606478777001169,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1986,Pulses,B,0.4489071530666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1986,Temporary grassland,B,2.3296762976448764,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1987,Forage legumes,B,0.8571730845361226,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1987,Other forage crops,B,0.598114059733933,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1987,Pulses,B,0.7968177429333335,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1987,Temporary grassland,B,2.1660453319880215,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1988,Forage legumes,B,0.7028386451914286,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1988,Other forage crops,B,0.5506664115988019,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1988,Pulses,B,0.6572355434666668,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1988,Temporary grassland,B,2.154830957240188,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1989,Forage legumes,B,0.6510222262142857,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1989,Other forage crops,B,0.5400579745558366,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1989,Pulses,B,0.5458978026666668,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1989,Temporary grassland,B,1.952184262203562,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1990,Forage legumes,B,0.7766681362089797,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1990,Other forage crops,B,0.7951170077036924,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1990,Pulses,B,0.7291154624,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1990,Temporary grassland,B,3.865948444595664,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1991,Forage legumes,B,0.8204980427534693,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1991,Other forage crops,B,0.8883847254007197,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1991,Pulses,B,0.9902671168000001,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1991,Temporary grassland,B,5.004578216705667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1992,Forage legumes,B,0.8647733393477551,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1992,Other forage crops,B,0.9734976284369257,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1992,Pulses,B,0.8640260096000002,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1992,Temporary grassland,B,6.089439393037202,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1993,Forage legumes,B,0.804968394402449,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1993,Other forage crops,B,1.7524467368959158,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1993,Pulses,B,1.4662739797333335,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1993,Temporary grassland,B,6.2931872239954325,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1994,Forage legumes,B,0.7482796604081632,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1994,Other forage crops,B,0.843320551544295,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1994,Pulses,B,1.0616265920000003,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1994,Temporary grassland,B,13.78185806165204,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1995,Forage legumes,B,0.7410669180465306,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1995,Other forage crops,B,0.8386936838755451,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1995,Pulses,B,0.6065196245333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1995,Temporary grassland,B,8.515083418210299,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1996,Forage legumes,B,0.7313774101028572,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1996,Other forage crops,B,0.7658364546308255,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1996,Pulses,B,0.6262400490666669,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1996,Temporary grassland,B,7.2925970577734835,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1997,Forage legumes,B,0.673190440435102,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1997,Other forage crops,B,0.9527929335846229,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1997,Pulses,B,0.7628946901333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1997,Temporary grassland,B,7.619537451256846,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1998,Forage legumes,B,0.7278562223346937,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1998,Other forage crops,B,0.9674657764318843,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1998,Pulses,B,0.6836958890666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1998,Temporary grassland,B,7.629800591843291,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1999,Forage legumes,B,0.6436961434163266,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1999,Other forage crops,B,0.8820213448586111,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1999,Pulses,B,0.6573506922666668,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,1999,Temporary grassland,B,7.595760975721232,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2000,Forage legumes,B,0.6276663472591837,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2000,Other forage crops,B,0.9338368386617811,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2000,Pulses,B,0.3321718400000001,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2000,Temporary grassland,B,8.41026809257489,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2001,Forage legumes,B,1.071939477458157,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2001,Other forage crops,B,0.22959129606863674,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2001,Pulses,B,0.4388228693333334,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2001,Temporary grassland,B,7.341309126821298,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2002,Forage legumes,B,1.0284489048858674,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2002,Other forage crops,B,0.17372600403946428,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2002,Pulses,B,0.3868959466666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2002,Temporary grassland,B,6.055308302117002,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2003,Forage legumes,B,1.030026008579866,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2003,Other forage crops,B,0.17710993879000825,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2003,Pulses,B,0.5628571520000002,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2003,Temporary grassland,B,6.0474519660205175,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2004,Forage legumes,B,1.2031456667385203,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2004,Other forage crops,B,0.18793852999174887,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2004,Pulses,B,0.4451814848000001,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2004,Temporary grassland,B,6.155486197032761,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2005,Forage legumes,B,1.5743233769152998,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2005,Other forage crops,B,0.2303591889543371,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2005,Pulses,B,0.3785841002666667,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2005,Temporary grassland,B,6.263691174322922,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2006,Forage legumes,B,1.8515196115371433,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2006,Other forage crops,B,0.22656744668257375,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2006,Pulses,B,0.29820621653333335,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2006,Temporary grassland,B,6.2800569133259,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2007,Forage legumes,B,2.0512958241158863,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2007,Other forage crops,B,0.2185371092168598,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2007,Pulses,B,0.26828267093333336,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2007,Temporary grassland,B,6.291698776054915,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2008,Forage legumes,B,1.9720649241813266,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2008,Other forage crops,B,0.239027267969192,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2008,Pulses,B,0.27866184320000004,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2008,Temporary grassland,B,6.269755274458857,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2009,Forage legumes,B,2.0662627971138714,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2009,Other forage crops,B,0.2616337722669072,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2009,Pulses,B,0.40348280960000005,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2009,Temporary grassland,B,6.272468428478267,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2010,Forage legumes,B,2.2699473312425003,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2010,Other forage crops,B,0.2529975848067782,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2010,Pulses,B,0.382216224,Symbiotic fixation,Gg N
BE_LU,Belgium and Luxembourg,2010,Temporary grassland,B,6.302584558607387,Symbiotic fixation,Gg N
