Region;Region name;Year;Symbol;Value;Label;Unit
PT;Portugal;1993;TG;0.0497;Temporary grassland;Mha
PT;Portugal;1994;C;2.449988031870279;Cropland in use;Mha
PT;Portugal;1994;Csum;2.449988031870279;Crop area sum;Mha
PT;Portugal;1994;Ctot;2.952;FAOSTAT cropland;Mha
PT;Portugal;1994;PG;1.0;Permanent grassland;Mha
PT;Portugal;1994;TG;0.0525;Temporary grassland;Mha
PT;Portugal;1995;C;2.4071034919933347;Cropland in use;Mha
PT;Portugal;1995;Csum;2.4071034919933347;Crop area sum;Mha
PT;Portugal;1995;Ctot;2.9;FAOSTAT cropland;Mha
PT;Portugal;1995;PG;1.024;Permanent grassland;Mha
PT;Portugal;1995;TG;0.0525;Temporary grassland;Mha
PT;Portugal;1996;C;2.36373462574932;Cropland in use;Mha
PT;Portugal;1996;Csum;2.36373462574932;Crop area sum;Mha
PT;Portugal;1996;Ctot;2.73;FAOSTAT cropland;Mha
PT;Portugal;1996;PG;1.0;Permanent grassland;Mha
PT;Portugal;1996;TG;0.0525;Temporary grassland;Mha
PT;Portugal;1997;C;2.3492397108842535;Cropland in use;Mha
PT;Portugal;1997;Csum;2.3492397108842535;Crop area sum;Mha
PT;Portugal;1997;Ctot;2.59;FAOSTAT cropland;Mha
PT;Portugal;1997;PG;0.992;Permanent grassland;Mha
PT;Portugal;1997;TG;0.04820000000000001;Temporary grassland;Mha
PT;Portugal;1998;C;2.1027764470201187;Cropland in use;Mha
PT;Portugal;1998;Csum;2.1027764470201187;Crop area sum;Mha
PT;Portugal;1998;Ctot;2.508;FAOSTAT cropland;Mha
PT;Portugal;1998;PG;1.2145;Permanent grassland;Mha
PT;Portugal;1998;TG;0.04820000000000001;Temporary grassland;Mha
PT;Portugal;1999;C;2.1620615964167933;Cropland in use;Mha
PT;Portugal;1999;Csum;2.1620615964167933;Crop area sum;Mha
PT;Portugal;1999;Ctot;2.426;FAOSTAT cropland;Mha
PT;Portugal;1999;PG;1.437;Permanent grassland;Mha
PT;Portugal;1999;TG;0.03762;Temporary grassland;Mha
PT;Portugal;2000;C;2.1184998410654945;Cropland in use;Mha
PT;Portugal;2000;Csum;2.1184998410654945;Crop area sum;Mha
PT;Portugal;2000;Ctot;2.5394200000000002;FAOSTAT cropland;Mha
PT;Portugal;2000;PG;1.41696;Permanent grassland;Mha
PT;Portugal;2000;TG;0.04002000000000001;Temporary grassland;Mha
PT;Portugal;2001;C;2.0367805647554316;Cropland in use;Mha
PT;Portugal;2001;Csum;2.0367805647554316;Crop area sum;Mha
PT;Portugal;2001;Ctot;2.4107399999999997;FAOSTAT cropland;Mha
PT;Portugal;2001;PG;1.44308;Permanent grassland;Mha
PT;Portugal;2001;TG;0.042409999999999996;Temporary grassland;Mha
PT;Portugal;2002;C;2.0079091281925763;Cropland in use;Mha
PT;Portugal;2002;Csum;2.0079091281925763;Crop area sum;Mha
PT;Portugal;2002;Ctot;2.4085199999999998;FAOSTAT cropland;Mha
PT;Portugal;2002;PG;1.4692;Permanent grassland;Mha
PT;Portugal;2002;TG;0.04481;Temporary grassland;Mha
PT;Portugal;2003;C;1.9489036081132616;Cropland in use;Mha
PT;Portugal;2003;Csum;1.9489036081132616;Crop area sum;Mha
PT;Portugal;2003;Ctot;2.31837;FAOSTAT cropland;Mha
PT;Portugal;2003;PG;1.49531;Permanent grassland;Mha
PT;Portugal;2003;TG;0.047200000000000006;Temporary grassland;Mha
PT;Portugal;2004;C;1.9370014776514581;Cropland in use;Mha
PT;Portugal;2004;Csum;1.9370014776514581;Crop area sum;Mha
PT;Portugal;2004;Ctot;2.2376300000000002;FAOSTAT cropland;Mha
PT;Portugal;2004;PG;1.63198;Permanent grassland;Mha
PT;Portugal;2004;TG;0.04963;Temporary grassland;Mha
PT;Portugal;2005;C;1.8461529252963265;Cropland in use;Mha
PT;Portugal;2005;Csum;1.8461529252963265;Crop area sum;Mha
PT;Portugal;2005;Ctot;2.05489;FAOSTAT cropland;Mha
PT;Portugal;2005;PG;1.769;Permanent grassland;Mha
PT;Portugal;2005;TG;0.05206;Temporary grassland;Mha
PT;Portugal;2006;C;1.791556214559684;Cropland in use;Mha
PT;Portugal;2006;Csum;1.791556214559684;Crop area sum;Mha
PT;Portugal;2006;Ctot;1.98299;FAOSTAT cropland;Mha
PT;Portugal;2006;PG;1.77467;Permanent grassland;Mha
PT;Portugal;2006;TG;0.05865;Temporary grassland;Mha
PT;Portugal;2007;C;1.7135155102712825;Cropland in use;Mha
PT;Portugal;2007;Csum;1.7135155102712825;Crop area sum;Mha
PT;Portugal;2007;Ctot;1.87925;FAOSTAT cropland;Mha
PT;Portugal;2007;PG;1.78167;Permanent grassland;Mha
PT;Portugal;2007;TG;0.06525;Temporary grassland;Mha
PT;Portugal;2008;C;1.7418016834816292;Cropland in use;Mha
PT;Portugal;2008;Csum;1.7418016834816292;Crop area sum;Mha
PT;Portugal;2008;Ctot;1.94321;FAOSTAT cropland;Mha
PT;Portugal;2008;PG;1.78265;Permanent grassland;Mha
PT;Portugal;2008;TG;0.04846;Temporary grassland;Mha
PT;Portugal;2009;C;1.6790798386850512;Cropland in use;Mha
PT;Portugal;2009;Csum;1.6790798386850512;Crop area sum;Mha
PT;Portugal;2009;Ctot;1.9109800000000001;FAOSTAT cropland;Mha
PT;Portugal;2009;PG;1.7846;Permanent grassland;Mha
PT;Portugal;2009;TG;0.03166;Temporary grassland;Mha
PT;Portugal;2010;C;1.6235460841680738;Cropland in use;Mha
PT;Portugal;2010;Csum;1.6235460841680738;Crop area sum;Mha
PT;Portugal;2010;Ctot;1.86157;FAOSTAT cropland;Mha
PT;Portugal;2010;PG;1.7926;Permanent grassland;Mha
PT;Portugal;2010;TG;0.03314;Temporary grassland;Mha
PT;Portugal;2011;C;1.5719057917075743;Cropland in use;Mha
PT;Portugal;2011;Csum;1.5719057917075743;Crop area sum;Mha
PT;Portugal;2011;Ctot;1.84877;FAOSTAT cropland;Mha
PT;Portugal;2011;PG;1.80059;Permanent grassland;Mha
PT;Portugal;2011;TG;0.03462;Temporary grassland;Mha
PT;Portugal;2012;C;1.5646494154782575;Cropland in use;Mha
PT;Portugal;2012;Csum;1.5646494154782575;Crop area sum;Mha
PT;Portugal;2012;Ctot;1.85582;FAOSTAT cropland;Mha
PT;Portugal;2012;PG;1.80859;Permanent grassland;Mha
PT;Portugal;2012;TG;0.03512;Temporary grassland;Mha
PT;Portugal;2013;C;1.6170380337348889;Cropland in use;Mha
PT;Portugal;2013;Csum;1.6170380337348889;Crop area sum;Mha
PT;Portugal;2013;Ctot;1.88451;FAOSTAT cropland;Mha
PT;Portugal;2013;PG;1.81659;Permanent grassland;Mha
PT;Portugal;2013;TG;0.03351;Temporary grassland;Mha
PT;Portugal;2014;C;1.5838289593300543;Cropland in use;Mha
PT;Portugal;2014;Csum;1.5838289593300543;Crop area sum;Mha
PT;Portugal;2014;Ctot;1.8472899999999999;FAOSTAT cropland;Mha
PT;Portugal;2014;PG;1.81659;Permanent grassland;Mha
PT;Portugal;2014;TG;0.03029;Temporary grassland;Mha
PT;Portugal;2015;C;1.5754868175520524;Cropland in use;Mha
PT;Portugal;2015;Csum;1.5754868175520524;Crop area sum;Mha
PT;Portugal;2015;Ctot;1.82219;FAOSTAT cropland;Mha
PT;Portugal;2015;PG;1.81659;Permanent grassland;Mha
PT;Portugal;2015;TG;0.05781;Temporary grassland;Mha
PT;Portugal;2016;C;1.5100349482291515;Cropland in use;Mha
PT;Portugal;2016;Csum;1.5100349482291515;Crop area sum;Mha
PT;Portugal;2016;Ctot;1.7431800000000002;FAOSTAT cropland;Mha
PT;Portugal;2016;PG;1.87585;Permanent grassland;Mha
PT;Portugal;2016;TG;0.05833;Temporary grassland;Mha
PT;Portugal;2017;C;1.4767567743810632;Cropland in use;Mha
PT;Portugal;2017;Csum;1.4767567743810632;Crop area sum;Mha
PT;Portugal;2017;Ctot;1.7119545;FAOSTAT cropland;Mha
PT;Portugal;2017;PG;1.87585;Permanent grassland;Mha
PT;Portugal;2017;TG;0.05841;Temporary grassland;Mha
PT;Portugal;2018;C;1.4370699999999998;Cropland in use;Mha
PT;Portugal;2018;Csum;1.4370699999999998;Crop area sum;Mha
PT;Portugal;2018;Ctot;1.6981400000000002;FAOSTAT cropland;Mha
PT;Portugal;2018;PG;1.87585;Permanent grassland;Mha
PT;Portugal;2018;TG;0.05819;Temporary grassland;Mha
PT;Portugal;2019;C;1.43037;Cropland in use;Mha
PT;Portugal;2019;Csum;1.43037;Crop area sum;Mha
PT;Portugal;2019;Ctot;1.6981400000000002;FAOSTAT cropland;Mha
PT;Portugal;2019;PG;1.87585;Permanent grassland;Mha
PT;Portugal;2019;TG;0.05819;Temporary grassland;Mha
RO;Romania;1961;C;10.393;Cropland in use;Mha
RO;Romania;1961;Csum;12.624546098269672;Crop area sum;Mha
RO;Romania;1961;Ctot;10.393;FAOSTAT cropland;Mha
RO;Romania;1961;PG;4.208;Permanent grassland;Mha
RO;Romania;1961;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1962;C;10.491;Cropland in use;Mha
RO;Romania;1962;Csum;12.152145989515342;Crop area sum;Mha
RO;Romania;1962;Ctot;10.491;FAOSTAT cropland;Mha
RO;Romania;1962;PG;4.197;Permanent grassland;Mha
RO;Romania;1962;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1963;C;10.475;Cropland in use;Mha
RO;Romania;1963;Csum;12.771196101660209;Crop area sum;Mha
RO;Romania;1963;Ctot;10.475;FAOSTAT cropland;Mha
RO;Romania;1963;PG;4.249;Permanent grassland;Mha
RO;Romania;1963;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1964;C;10.496;Cropland in use;Mha
RO;Romania;1964;Csum;12.782118122956351;Crop area sum;Mha
RO;Romania;1964;Ctot;10.496;FAOSTAT cropland;Mha
RO;Romania;1964;PG;4.246;Permanent grassland;Mha
RO;Romania;1964;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1965;C;10.475;Cropland in use;Mha
RO;Romania;1965;Csum;12.45174569429102;Crop area sum;Mha
RO;Romania;1965;Ctot;10.475;FAOSTAT cropland;Mha
RO;Romania;1965;PG;4.316;Permanent grassland;Mha
RO;Romania;1965;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1966;C;10.502;Cropland in use;Mha
RO;Romania;1966;Csum;12.36731037538998;Crop area sum;Mha
RO;Romania;1966;Ctot;10.502;FAOSTAT cropland;Mha
RO;Romania;1966;PG;4.333;Permanent grassland;Mha
RO;Romania;1966;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1967;C;10.526;Cropland in use;Mha
RO;Romania;1967;Csum;12.126293611526968;Crop area sum;Mha
RO;Romania;1967;Ctot;10.526;FAOSTAT cropland;Mha
RO;Romania;1967;PG;4.312;Permanent grassland;Mha
RO;Romania;1967;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1968;C;10.56;Cropland in use;Mha
RO;Romania;1968;Csum;11.922702049827619;Crop area sum;Mha
RO;Romania;1968;Ctot;10.56;FAOSTAT cropland;Mha
RO;Romania;1968;PG;4.412;Permanent grassland;Mha
RO;Romania;1968;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1969;C;10.544;Cropland in use;Mha
RO;Romania;1969;Csum;11.70043581292988;Crop area sum;Mha
RO;Romania;1969;Ctot;10.544;FAOSTAT cropland;Mha
RO;Romania;1969;PG;4.424;Permanent grassland;Mha
RO;Romania;1969;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1970;C;10.512;Cropland in use;Mha
RO;Romania;1970;Csum;11.011086698460911;Crop area sum;Mha
RO;Romania;1970;Ctot;10.512;FAOSTAT cropland;Mha
RO;Romania;1970;PG;4.418;Permanent grassland;Mha
RO;Romania;1970;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1971;C;10.506;Cropland in use;Mha
RO;Romania;1971;Csum;11.271588029841174;Crop area sum;Mha
RO;Romania;1971;Ctot;10.506;FAOSTAT cropland;Mha
RO;Romania;1971;PG;4.429;Permanent grassland;Mha
RO;Romania;1971;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1972;C;10.488;Cropland in use;Mha
RO;Romania;1972;Csum;11.402422953442619;Crop area sum;Mha
RO;Romania;1972;Ctot;10.488;FAOSTAT cropland;Mha
RO;Romania;1972;PG;4.455;Permanent grassland;Mha
RO;Romania;1972;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1973;C;10.426;Cropland in use;Mha
RO;Romania;1973;Csum;11.026553847780882;Crop area sum;Mha
RO;Romania;1973;Ctot;10.426;FAOSTAT cropland;Mha
RO;Romania;1973;PG;4.478;Permanent grassland;Mha
RO;Romania;1973;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1974;C;10.469;Cropland in use;Mha
RO;Romania;1974;Csum;11.059502618026436;Crop area sum;Mha
RO;Romania;1974;Ctot;10.469;FAOSTAT cropland;Mha
RO;Romania;1974;PG;4.46;Permanent grassland;Mha
RO;Romania;1974;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1975;C;10.5;Cropland in use;Mha
RO;Romania;1975;Csum;11.062014768950764;Crop area sum;Mha
RO;Romania;1975;Ctot;10.5;FAOSTAT cropland;Mha
RO;Romania;1975;PG;4.446;Permanent grassland;Mha
RO;Romania;1975;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1976;C;10.518;Cropland in use;Mha
RO;Romania;1976;Csum;11.060968949262088;Crop area sum;Mha
RO;Romania;1976;Ctot;10.518;FAOSTAT cropland;Mha
RO;Romania;1976;PG;4.437;Permanent grassland;Mha
RO;Romania;1976;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1977;C;10.534;Cropland in use;Mha
RO;Romania;1977;Csum;10.89840503087233;Crop area sum;Mha
RO;Romania;1977;Ctot;10.534;FAOSTAT cropland;Mha
RO;Romania;1977;PG;4.426;Permanent grassland;Mha
RO;Romania;1977;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1978;C;10.542;Cropland in use;Mha
RO;Romania;1978;Csum;10.794590068270075;Crop area sum;Mha
RO;Romania;1978;Ctot;10.542;FAOSTAT cropland;Mha
RO;Romania;1978;PG;4.423;Permanent grassland;Mha
RO;Romania;1978;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1979;C;10.481;Cropland in use;Mha
RO;Romania;1979;Csum;10.569476222861365;Crop area sum;Mha
RO;Romania;1979;Ctot;10.481;FAOSTAT cropland;Mha
RO;Romania;1979;PG;4.486;Permanent grassland;Mha
RO;Romania;1979;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1980;C;10.489073344795003;Cropland in use;Mha
RO;Romania;1980;Csum;10.489073344795003;Crop area sum;Mha
RO;Romania;1980;Ctot;10.497;FAOSTAT cropland;Mha
RO;Romania;1980;PG;4.467;Permanent grassland;Mha
RO;Romania;1980;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1981;C;10.300923373041211;Cropland in use;Mha
RO;Romania;1981;Csum;10.300923373041211;Crop area sum;Mha
RO;Romania;1981;Ctot;10.509;FAOSTAT cropland;Mha
RO;Romania;1981;PG;4.439;Permanent grassland;Mha
RO;Romania;1981;TG;0.024870000000000003;Temporary grassland;Mha
RO;Romania;1982;C;10.435149574715844;Cropland in use;Mha
RO;Romania;1982;Csum;10.435149574715844;Crop area sum;Mha
RO;Romania;1982;Ctot;10.524;FAOSTAT cropland;Mha
RO;Romania;1982;PG;4.439;Permanent grassland;Mha
