,region,crop,year,value,label,unit,confidence
45413,RO31,Vegetables and other,2013,0.033359322471426534,harvested area,Mha,corrected (e)
45414,RO31,Vegetables and other,2014,0.03097298655652813,harvested area,Mha,corrected (e)
45415,RO31,Vegetables and other,2015,0.03116231242900951,harvested area,Mha,corrected (e)
45416,RO31,Vegetables and other,2016,0.03031859334906913,harvested area,Mha,corrected (e)
45417,RO31,Vegetables and other,2017,0.030035901292898265,harvested area,Mha,corrected (e)
45418,RO31,Vegetables and other,2018,0.015073451655642316,harvested area,Mha,corrected (e)
45419,RO31,Vegetables and other,2019,0.015324502949562854,harvested area,Mha,corrected (e)
45420,RO31,Wheat,1990,0.61740087921151,harvested area,Mha,filled (b)
45421,RO31,Wheat,1991,0.5903804128480159,harvested area,Mha,filled (b)
45422,RO31,Wheat,1992,0.4005509254477066,harvested area,Mha,filled (b)
45423,RO31,Wheat,1993,0.6252651307780467,harvested area,Mha,filled (b)
45424,RO31,Wheat,1994,0.6610285784988724,harvested area,Mha,filled (b)
45425,RO31,Wheat,1995,0.5632148239134059,harvested area,Mha,filled (c)
45426,RO31,Wheat,1996,0.3069574119567029,harvested area,Mha,filled (c)
45427,RO31,Wheat,1997,0.5629,harvested area,Mha,unprocessed
45428,RO31,Wheat,1998,0.4804793010396336,harvested area,Mha,filled (a)
45429,RO31,Wheat,1999,0.48477429128713956,harvested area,Mha,filled (a)
45430,RO31,Wheat,2000,0.53819,harvested area,Mha,unprocessed
45431,RO31,Wheat,2001,0.72138,harvested area,Mha,unprocessed
45432,RO31,Wheat,2002,0.6557800000000001,harvested area,Mha,unprocessed
45433,RO31,Wheat,2003,0.43645999999999996,harvested area,Mha,unprocessed
45434,RO31,Wheat,2004,0.5946699999999999,harvested area,Mha,unprocessed
45435,RO31,Wheat,2005,0.72146,harvested area,Mha,unprocessed
45436,RO31,Wheat,2006,0.57292,harvested area,Mha,unprocessed
45437,RO31,Wheat,2007,0.56029,harvested area,Mha,unprocessed
45438,RO31,Wheat,2008,0.61304,harvested area,Mha,unprocessed
45439,RO31,Wheat,2009,0.64427,harvested area,Mha,unprocessed
45440,RO31,Wheat,2010,0.62872,harvested area,Mha,unprocessed
45441,RO31,Wheat,2011,0.60002,harvested area,Mha,unprocessed
45442,RO31,Wheat,2012,0.63757,harvested area,Mha,unprocessed
45443,RO31,Wheat,2013,0.59763,harvested area,Mha,unprocessed
45444,RO31,Wheat,2014,0.5905900000000001,harvested area,Mha,unprocessed
45445,RO31,Wheat,2015,0.5854300000000001,harvested area,Mha,unprocessed
45446,RO31,Wheat,2016,0.58804,harvested area,Mha,unprocessed
45447,RO31,Wheat,2017,0.58236,harvested area,Mha,unprocessed
45448,RO31,Wheat,2018,0.58914,harvested area,Mha,unprocessed
45449,RO31,Wheat,2019,0.59119,harvested area,Mha,unprocessed
45450,RO32,Barley,1990,0.0097062335471414,harvested area,Mha,filled (a)
45451,RO32,Barley,1991,0.013188296236216026,harvested area,Mha,filled (a)
45452,RO32,Barley,1992,0.0081433873978954,harvested area,Mha,filled (a)
45453,RO32,Barley,1993,0.008256130030552452,harvested area,Mha,filled (a)
45454,RO32,Barley,1994,0.010172754785722295,harvested area,Mha,filled (a)
45455,RO32,Barley,1995,0.0039,harvested area,Mha,unprocessed
45456,RO32,Barley,1996,0.004,harvested area,Mha,unprocessed
45457,RO32,Barley,1997,0.005900000000000001,harvested area,Mha,unprocessed
45458,RO32,Barley,1998,0.0045,harvested area,Mha,unprocessed
45459,RO32,Barley,1999,0.0040999999999999995,harvested area,Mha,unprocessed
45460,RO32,Barley,2000,0.0062900000000000005,harvested area,Mha,unprocessed
45461,RO32,Barley,2001,0.00898,harvested area,Mha,unprocessed
45462,RO32,Barley,2002,0.00959,harvested area,Mha,unprocessed
45463,RO32,Barley,2003,0.0035,harvested area,Mha,unprocessed
45464,RO32,Barley,2004,0.00923,harvested area,Mha,unprocessed
45465,RO32,Barley,2005,0.007679999999999999,harvested area,Mha,unprocessed
45466,RO32,Barley,2006,0.00468,harvested area,Mha,unprocessed
45467,RO32,Barley,2007,0.00698,harvested area,Mha,unprocessed
45468,RO32,Barley,2008,0.0038900000000000002,harvested area,Mha,unprocessed
45469,RO32,Barley,2009,0.004860000000000001,harvested area,Mha,unprocessed
45470,RO32,Barley,2010,0.00444,harvested area,Mha,unprocessed
45471,RO32,Barley,2011,0.00456,harvested area,Mha,unprocessed
45472,RO32,Barley,2012,0.006019999999999999,harvested area,Mha,unprocessed
45473,RO32,Barley,2013,0.00701,harvested area,Mha,unprocessed
45474,RO32,Barley,2014,0.00596,harvested area,Mha,unprocessed
45475,RO32,Barley,2015,0.00467,harvested area,Mha,unprocessed
45476,RO32,Barley,2016,0.00456,harvested area,Mha,unprocessed
45477,RO32,Barley,2017,0.004059999999999999,harvested area,Mha,unprocessed
45478,RO32,Barley,2018,0.00378,harvested area,Mha,unprocessed
45479,RO32,Barley,2019,0.00383,harvested area,Mha,unprocessed
45480,RO32,Fodder crops,1990,0.03710985575337766,harvested area,Mha,corrected (e)
45481,RO32,Fodder crops,1991,0.023500121363067276,harvested area,Mha,corrected (e)
45482,RO32,Fodder crops,1992,0.024132276634575924,harvested area,Mha,corrected (e)
45483,RO32,Fodder crops,1993,0.019088413410051946,harvested area,Mha,corrected (e)
45484,RO32,Fodder crops,1994,0.018285676557342558,harvested area,Mha,corrected (e)
45485,RO32,Fodder crops,1995,0.016499587060064172,harvested area,Mha,corrected (e)
45486,RO32,Fodder crops,1996,0.01751638707349606,harvested area,Mha,corrected (e)
45487,RO32,Fodder crops,1997,0.013245158069704869,harvested area,Mha,corrected (e)
45488,RO32,Fodder crops,1998,0.014442573874996369,harvested area,Mha,corrected (e)
45489,RO32,Fodder crops,1999,0.014954318618598606,harvested area,Mha,corrected (e)
45490,RO32,Fodder crops,2000,0.01460780387717905,harvested area,Mha,corrected (e)
45491,RO32,Fodder crops,2001,0.012609992534998568,harvested area,Mha,corrected (e)
45492,RO32,Fodder crops,2002,0.015873117841262222,harvested area,Mha,corrected (e)
45493,RO32,Fodder crops,2003,0.017026383119654705,harvested area,Mha,corrected (e)
45494,RO32,Fodder crops,2004,0.0063372729784519745,harvested area,Mha,corrected (e)
45495,RO32,Fodder crops,2005,0.008820740116521638,harvested area,Mha,corrected (e)
45496,RO32,Fodder crops,2006,0.009059219856514051,harvested area,Mha,corrected (e)
45497,RO32,Fodder crops,2007,0.007835046156132237,harvested area,Mha,corrected (e)
45498,RO32,Fodder crops,2008,0.008550819849798105,harvested area,Mha,corrected (e)
45499,RO32,Fodder crops,2009,0.008172864581647439,harvested area,Mha,corrected (e)
45500,RO32,Fodder crops,2010,0.007829694577114176,harvested area,Mha,corrected (e)
45501,RO32,Fodder crops,2011,0.007962480631499853,harvested area,Mha,corrected (e)
45502,RO32,Fodder crops,2012,0.008004289842578468,harvested area,Mha,corrected (e)
45503,RO32,Fodder crops,2013,0.007443042993059154,harvested area,Mha,corrected (e)
45504,RO32,Fodder crops,2014,0.007154057726083772,harvested area,Mha,corrected (e)
45505,RO32,Fodder crops,2015,0.006901864564857575,harvested area,Mha,corrected (e)
45506,RO32,Fodder crops,2016,0.006993844829230527,harvested area,Mha,corrected (e)
45507,RO32,Fodder crops,2017,0.006568394297294553,harvested area,Mha,corrected (e)
45508,RO32,Fodder crops,2018,0.006893168248953224,harvested area,Mha,corrected (e)
45509,RO32,Fodder crops,2019,0.007225635095450362,harvested area,Mha,corrected (e)
45510,RO32,Forage legumes,1990,,harvested area,Mha,
45511,RO32,Forage legumes,1991,,harvested area,Mha,
45512,RO32,Forage legumes,1992,,harvested area,Mha,
45513,RO32,Forage legumes,1993,,harvested area,Mha,
45514,RO32,Forage legumes,1994,,harvested area,Mha,
45515,RO32,Forage legumes,1995,,harvested area,Mha,
45516,RO32,Forage legumes,1996,,harvested area,Mha,
45517,RO32,Forage legumes,1997,,harvested area,Mha,
45518,RO32,Forage legumes,1998,,harvested area,Mha,
45519,RO32,Forage legumes,1999,,harvested area,Mha,
45520,RO32,Forage legumes,2000,,harvested area,Mha,
45521,RO32,Forage legumes,2001,,harvested area,Mha,
45522,RO32,Forage legumes,2002,,harvested area,Mha,
45523,RO32,Forage legumes,2003,,harvested area,Mha,
45524,RO32,Forage legumes,2004,,harvested area,Mha,
45525,RO32,Forage legumes,2005,,harvested area,Mha,
45526,RO32,Forage legumes,2006,,harvested area,Mha,
45527,RO32,Forage legumes,2007,,harvested area,Mha,
45528,RO32,Forage legumes,2008,,harvested area,Mha,
45529,RO32,Forage legumes,2009,,harvested area,Mha,
45530,RO32,Forage legumes,2010,,harvested area,Mha,
45531,RO32,Forage legumes,2011,,harvested area,Mha,
45532,RO32,Forage legumes,2012,,harvested area,Mha,
45533,RO32,Forage legumes,2013,,harvested area,Mha,
45534,RO32,Forage legumes,2014,,harvested area,Mha,
45535,RO32,Forage legumes,2015,,harvested area,Mha,
45536,RO32,Forage legumes,2016,,harvested area,Mha,
45537,RO32,Forage legumes,2017,,harvested area,Mha,
45538,RO32,Forage legumes,2018,,harvested area,Mha,
45539,RO32,Forage legumes,2019,,harvested area,Mha,
45540,RO32,Grain maize,1990,0.018419299889338818,harvested area,Mha,filled (b)
45541,RO32,Grain maize,1991,0.01953337044716173,harvested area,Mha,filled (b)
45542,RO32,Grain maize,1992,0.018645020271923805,harvested area,Mha,filled (b)
45543,RO32,Grain maize,1993,0.020650670195007315,harvested area,Mha,filled (b)
45544,RO32,Grain maize,1994,0.021175736492694292,harvested area,Mha,filled (b)
45545,RO32,Grain maize,1995,0.026434439540654015,harvested area,Mha,filled (b)
45546,RO32,Grain maize,1996,0.022934668671891374,harvested area,Mha,filled (b)
45547,RO32,Grain maize,1997,0.025168564971101568,harvested area,Mha,filled (b)
45548,RO32,Grain maize,1998,0.024312238056404326,harvested area,Mha,filled (b)
45549,RO32,Grain maize,1999,0.022301731387115147,harvested area,Mha,filled (b)
45550,RO32,Grain maize,2000,0.02971,harvested area,Mha,unprocessed
45551,RO32,Grain maize,2001,0.027100000000000003,harvested area,Mha,unprocessed
45552,RO32,Grain maize,2002,0.02718,harvested area,Mha,unprocessed
45553,RO32,Grain maize,2003,0.02879,harvested area,Mha,unprocessed
45554,RO32,Grain maize,2004,0.03375,harvested area,Mha,unprocessed
45555,RO32,Grain maize,2005,0.02628,harvested area,Mha,unprocessed
45556,RO32,Grain maize,2006,0.02134,harvested area,Mha,unprocessed
45557,RO32,Grain maize,2007,0.01989,harvested area,Mha,unprocessed
45558,RO32,Grain maize,2008,0.01143,harvested area,Mha,unprocessed
45559,RO32,Grain maize,2009,0.0112,harvested area,Mha,unprocessed
45560,RO32,Grain maize,2010,0.0125,harvested area,Mha,unprocessed
45561,RO32,Grain maize,2011,0.00866,harvested area,Mha,unprocessed
45562,RO32,Grain maize,2012,0.00731,harvested area,Mha,unprocessed
45563,RO32,Grain maize,2013,0.01039,harvested area,Mha,unprocessed
45564,RO32,Grain maize,2014,0.009800000000000001,harvested area,Mha,unprocessed
45565,RO32,Grain maize,2015,0.01108,harvested area,Mha,unprocessed
45566,RO32,Grain maize,2016,0.01123,harvested area,Mha,unprocessed
45567,RO32,Grain maize,2017,0.010539999999999999,harvested area,Mha,unprocessed
45568,RO32,Grain maize,2018,0.01075,harvested area,Mha,unprocessed
45569,RO32,Grain maize,2019,0.01199,harvested area,Mha,unprocessed
45570,RO32,Grapes,1990,0.001878484833542989,harvested area,Mha,filled (a)
45571,RO32,Grapes,1991,0.0018709558362141592,harvested area,Mha,filled (a)
45572,RO32,Grapes,1992,0.0019469987092353386,harvested area,Mha,filled (a)
45573,RO32,Grapes,1993,0.0020192770835921023,harvested area,Mha,filled (a)
45574,RO32,Grapes,1994,0.0020260531811880497,harvested area,Mha,filled (a)
45575,RO32,Grapes,1995,0.0016,harvested area,Mha,unprocessed
45576,RO32,Grapes,1996,0.0017,harvested area,Mha,unprocessed
45577,RO32,Grapes,1997,0.0021000000000000003,harvested area,Mha,unprocessed
45578,RO32,Grapes,1998,0.002,harvested area,Mha,unprocessed
45579,RO32,Grapes,1999,0.0021000000000000003,harvested area,Mha,unprocessed
45580,RO32,Grapes,2000,0.0018247277926151456,harvested area,Mha,filled (a)
45581,RO32,Grapes,2001,0.0017929554238874843,harvested area,Mha,filled (a)
45582,RO32,Grapes,2002,0.0017464262203953174,harvested area,Mha,filled (a)
45583,RO32,Grapes,2003,0.0016696304476412553,harvested area,Mha,filled (a)
45584,RO32,Grapes,2004,0.0015265042084202042,harvested area,Mha,filled (a)
45585,RO32,Grapes,2005,0.0012873079632832872,harvested area,Mha,filled (a)
45586,RO32,Grapes,2006,0.0014086001102507327,harvested area,Mha,filled (a)
45587,RO32,Grapes,2007,0.0012998060988491445,harvested area,Mha,filled (a)
45588,RO32,Grapes,2008,0.0013661365653161335,harvested area,Mha,filled (a)
45589,RO32,Grapes,2009,0.0013723856330990622,harvested area,Mha,filled (a)
45590,RO32,Grapes,2010,0.0013147888035335157,harvested area,Mha,filled (a)
45591,RO32,Grapes,2011,0.0013165204729191464,harvested area,Mha,filled (a)
45592,RO32,Grapes,2012,0.0013286421586185622,harvested area,Mha,filled (a)
45593,RO32,Grapes,2013,0.0013317290475233822,harvested area,Mha,filled (a)
45594,RO32,Grapes,2014,0.0013147888035335157,harvested area,Mha,filled (a)
45595,RO32,Grapes,2015,0.0013260070095534717,harvested area,Mha,filled (a)
45596,RO32,Grapes,2016,0.0013113254647622538,harvested area,Mha,filled (a)
45597,RO32,Grapes,2017,0.0013199838116904079,harvested area,Mha,filled (a)
45598,RO32,Grapes,2018,0.0013010107384217576,harvested area,Mha,filled (a)
45599,RO32,Grapes,2019,0.0013276633889658142,harvested area,Mha,filled (a)
45600,RO32,Oilseeds,1990,0.02212447298390707,harvested area,Mha,filled (a)
45601,RO32,Oilseeds,1991,0.02245517420882691,harvested area,Mha,filled (a)
45602,RO32,Oilseeds,1992,0.024300084340326964,harvested area,Mha,filled (a)
45603,RO32,Oilseeds,1993,0.023459178202883547,harvested area,Mha,filled (a)
45604,RO32,Oilseeds,1994,0.01929163398779335,harvested area,Mha,filled (a)
45605,RO32,Oilseeds,1995,0.022331008270525688,harvested area,Mha,filled (a)
45606,RO32,Oilseeds,1996,0.027229751571945078,harvested area,Mha,filled (a)
45607,RO32,Oilseeds,1997,0.02242598147620325,harvested area,Mha,filled (a)
45608,RO32,Oilseeds,1998,0.027480867019760505,harvested area,Mha,filled (a)
45609,RO32,Oilseeds,1999,0.030782123718341117,harvested area,Mha,filled (a)
45610,RO32,Oilseeds,2000,0.013540433509880254,harvested area,Mha,filled (a)
45611,RO32,Oilseeds,2001,0.013032095468188083,harvested area,Mha,filled (a)
45612,RO32,Oilseeds,2002,0.016675978564542053,harvested area,Mha,filled (a)
45613,RO32,Oilseeds,2003,0.02040275206763142,harvested area,Mha,filled (a)
45614,RO32,Oilseeds,2004,0.018748897221430486,harvested area,Mha,filled (a)
45615,RO32,Oilseeds,2005,0.016141284948733646,harvested area,Mha,filled (a)
45616,RO32,Oilseeds,2006,0.01642,harvested area,Mha,unprocessed
45617,RO32,Oilseeds,2007,0.01204,harvested area,Mha,unprocessed
45618,RO32,Oilseeds,2008,0.011323729176342874,harvested area,Mha,filled (a)
45619,RO32,Oilseeds,2009,0.01094849196170327,harvested area,Mha,filled (a)
45620,RO32,Oilseeds,2010,0.015178520211856304,harvested area,Mha,filled (a)
45621,RO32,Oilseeds,2011,0.0131961217691482,harvested area,Mha,filled (a)
45622,RO32,Oilseeds,2012,0.011562556764773347,harvested area,Mha,filled (a)
45623,RO32,Oilseeds,2013,0.013728828051878498,harvested area,Mha,filled (a)
45624,RO32,Oilseeds,2014,0.018301341449039717,harvested area,Mha,filled (a)
45625,RO32,Oilseeds,2015,0.01947751485299182,harvested area,Mha,filled (a)
45626,RO32,Oilseeds,2016,0.01996083876960747,harvested area,Mha,filled (a)
45627,RO32,Oilseeds,2017,0.022144693615808404,harvested area,Mha,filled (a)
45628,RO32,Oilseeds,2018,0.023143408667074764,harvested area,Mha,filled (a)
45629,RO32,Oilseeds,2019,0.01864447052624532,harvested area,Mha,filled (a)
45630,RO32,Olives,1990,0.0,harvested area,Mha,interpolated
45631,RO32,Olives,1991,0.0,harvested area,Mha,interpolated
45632,RO32,Olives,1992,0.0,harvested area,Mha,interpolated
45633,RO32,Olives,1993,0.0,harvested area,Mha,interpolated
45634,RO32,Olives,1994,0.0,harvested area,Mha,interpolated
45635,RO32,Olives,1995,0.0,harvested area,Mha,unprocessed
45636,RO32,Olives,1996,0.0,harvested area,Mha,unprocessed
45637,RO32,Olives,1997,0.0,harvested area,Mha,unprocessed
45638,RO32,Olives,1998,0.0,harvested area,Mha,unprocessed
45639,RO32,Olives,1999,0.0,harvested area,Mha,unprocessed
45640,RO32,Olives,2000,0.0,harvested area,Mha,interpolated
45641,RO32,Olives,2001,0.0,harvested area,Mha,interpolated
45642,RO32,Olives,2002,0.0,harvested area,Mha,interpolated
45643,RO32,Olives,2003,0.0,harvested area,Mha,interpolated
45644,RO32,Olives,2004,0.0,harvested area,Mha,interpolated
45645,RO32,Olives,2005,0.0,harvested area,Mha,interpolated
45646,RO32,Olives,2006,0.0,harvested area,Mha,interpolated
45647,RO32,Olives,2007,0.0,harvested area,Mha,interpolated
45648,RO32,Olives,2008,0.0,harvested area,Mha,interpolated
45649,RO32,Olives,2009,0.0,harvested area,Mha,interpolated
45650,RO32,Olives,2010,0.0,harvested area,Mha,interpolated
45651,RO32,Olives,2011,0.0,harvested area,Mha,interpolated
45652,RO32,Olives,2012,0.0,harvested area,Mha,interpolated
45653,RO32,Olives,2013,0.0,harvested area,Mha,interpolated
45654,RO32,Olives,2014,0.0,harvested area,Mha,interpolated
45655,RO32,Olives,2015,0.0,harvested area,Mha,unprocessed
45656,RO32,Olives,2016,0.0,harvested area,Mha,unprocessed
45657,RO32,Olives,2017,0.0,harvested area,Mha,unprocessed
45658,RO32,Olives,2018,0.0,harvested area,Mha,unprocessed
45659,RO32,Olives,2019,0.0,harvested area,Mha,unprocessed
45660,RO32,Other cereals,1990,,harvested area,Mha,
45661,RO32,Other cereals,1991,,harvested area,Mha,
45662,RO32,Other cereals,1992,,harvested area,Mha,
45663,RO32,Other cereals,1993,,harvested area,Mha,
45664,RO32,Other cereals,1994,,harvested area,Mha,
45665,RO32,Other cereals,1995,,harvested area,Mha,
45666,RO32,Other cereals,1996,,harvested area,Mha,
45667,RO32,Other cereals,1997,,harvested area,Mha,
45668,RO32,Other cereals,1998,,harvested area,Mha,
45669,RO32,Other cereals,1999,,harvested area,Mha,
45670,RO32,Other cereals,2000,,harvested area,Mha,
45671,RO32,Other cereals,2001,,harvested area,Mha,
45672,RO32,Other cereals,2002,,harvested area,Mha,
45673,RO32,Other cereals,2003,,harvested area,Mha,
45674,RO32,Other cereals,2004,,harvested area,Mha,
45675,RO32,Other cereals,2005,,harvested area,Mha,
45676,RO32,Other cereals,2006,,harvested area,Mha,
45677,RO32,Other cereals,2007,,harvested area,Mha,
45678,RO32,Other cereals,2008,,harvested area,Mha,
45679,RO32,Other cereals,2009,,harvested area,Mha,
45680,RO32,Other cereals,2010,,harvested area,Mha,
45681,RO32,Other cereals,2011,,harvested area,Mha,
45682,RO32,Other cereals,2012,,harvested area,Mha,
45683,RO32,Other cereals,2013,,harvested area,Mha,
45684,RO32,Other cereals,2014,,harvested area,Mha,
45685,RO32,Other cereals,2015,,harvested area,Mha,
45686,RO32,Other cereals,2016,,harvested area,Mha,
45687,RO32,Other cereals,2017,,harvested area,Mha,
45688,RO32,Other cereals,2018,,harvested area,Mha,
45689,RO32,Other cereals,2019,,harvested area,Mha,
45690,RO32,Other permanent crops,1990,0.0018404450143633532,harvested area,Mha,filled (a)
45691,RO32,Other permanent crops,1991,0.001856393411368235,harvested area,Mha,filled (a)
45692,RO32,Other permanent crops,1992,0.0018324708158609124,harvested area,Mha,filled (a)
45693,RO32,Other permanent crops,1993,0.0018595830907692113,harvested area,Mha,filled (a)
45694,RO32,Other permanent crops,1994,0.0018229017776579832,harvested area,Mha,filled (a)
45695,RO32,Other permanent crops,1995,0.0017,harvested area,Mha,unprocessed
45696,RO32,Other permanent crops,1996,0.0018,harvested area,Mha,unprocessed
45697,RO32,Other permanent crops,1997,0.0018,harvested area,Mha,unprocessed
45698,RO32,Other permanent crops,1998,0.0017,harvested area,Mha,unprocessed
45699,RO32,Other permanent crops,1999,0.0016,harvested area,Mha,unprocessed
45700,RO32,Other permanent crops,2000,0.0015540118041556773,harvested area,Mha,filled (a)
45701,RO32,Other permanent crops,2001,0.0015635011003735818,harvested area,Mha,filled (a)
45702,RO32,Other permanent crops,2002,0.0015082399047516664,harvested area,Mha,filled (a)
45703,RO32,Other permanent crops,2003,0.0015317637903338671,harvested area,Mha,filled (a)
45704,RO32,Other permanent crops,2004,0.001552815674380311,harvested area,Mha,filled (a)
45705,RO32,Other permanent crops,2005,0.0015953181523983208,harvested area,Mha,filled (a)
45706,RO32,Other permanent crops,2006,0.0012556172961943398,harvested area,Mha,filled (a)
45707,RO32,Other permanent crops,2007,0.0012447723862310201,harvested area,Mha,filled (a)
45708,RO32,Other permanent crops,2008,0.0011906275783994467,harvested area,Mha,filled (a)
45709,RO32,Other permanent crops,2009,0.0011592092362998296,harvested area,Mha,filled (a)
45710,RO32,Other permanent crops,2010,0.0011563385248389508,harvested area,Mha,filled (a)
45711,RO32,Other permanent crops,2011,0.0011183813399673324,harvested area,Mha,filled (a)
45712,RO32,Other permanent crops,2012,0.0011357650927026534,harvested area,Mha,filled (a)
45713,RO32,Other permanent crops,2013,0.0011784270546907121,harvested area,Mha,filled (a)
45714,RO32,Other permanent crops,2014,0.0011266745064098707,harvested area,Mha,filled (a)
45715,RO32,Other permanent crops,2015,0.0011080946238991836,harvested area,Mha,filled (a)
45716,RO32,Other permanent crops,2016,0.00110115707120206,harvested area,Mha,filled (a)
45717,RO32,Other permanent crops,2017,0.0011127994010156237,harvested area,Mha,filled (a)
45718,RO32,Other permanent crops,2018,0.0010993230055464987,harvested area,Mha,filled (a)
45719,RO32,Other permanent crops,2019,0.001082018994796202,harvested area,Mha,filled (a)
45720,RO32,Potatoes,1990,0.0010459177809676516,harvested area,Mha,filled (a)
45721,RO32,Potatoes,1991,0.0008483635592172008,harvested area,Mha,filled (a)
45722,RO32,Potatoes,1992,0.000789855727547049,harvested area,Mha,filled (a)
45723,RO32,Potatoes,1993,0.0008992870423375181,harvested area,Mha,filled (a)
45724,RO32,Potatoes,1994,0.000897842404518502,harvested area,Mha,filled (a)
45725,RO32,Potatoes,1995,0.0011,harvested area,Mha,unprocessed
45726,RO32,Potatoes,1996,0.0011,harvested area,Mha,unprocessed
45727,RO32,Potatoes,1997,0.001,harvested area,Mha,unprocessed
45728,RO32,Potatoes,1998,0.0013,harvested area,Mha,unprocessed
45729,RO32,Potatoes,1999,0.0012,harvested area,Mha,unprocessed
45730,RO32,Potatoes,2000,0.0012,harvested area,Mha,unprocessed
45731,RO32,Potatoes,2001,0.001,harvested area,Mha,unprocessed
45732,RO32,Potatoes,2002,0.0011,harvested area,Mha,unprocessed
45733,RO32,Potatoes,2003,0.0009,harvested area,Mha,unprocessed
45734,RO32,Potatoes,2004,0.0006,harvested area,Mha,unprocessed
45735,RO32,Potatoes,2005,0.0009,harvested area,Mha,unprocessed
45736,RO32,Potatoes,2006,0.0009,harvested area,Mha,unprocessed
45737,RO32,Potatoes,2007,0.0005,harvested area,Mha,unprocessed
45738,RO32,Potatoes,2008,0.0009,harvested area,Mha,unprocessed
45739,RO32,Potatoes,2009,0.0008,harvested area,Mha,unprocessed
45740,RO32,Potatoes,2010,0.0008927500562064703,harvested area,Mha,filled (a)
45741,RO32,Potatoes,2011,0.000896939505881617,harvested area,Mha,filled (a)
45742,RO32,Potatoes,2012,0.0008280302819145493,harvested area,Mha,filled (a)
45743,RO32,Potatoes,2013,0.0007498031440148278,harvested area,Mha,filled (a)
45744,RO32,Potatoes,2014,0.000731961866949979,harvested area,Mha,filled (a)
45745,RO32,Potatoes,2015,0.0007081253429362136,harvested area,Mha,filled (a)
45746,RO32,Potatoes,2016,0.0006726233685338931,harvested area,Mha,filled (a)
45747,RO32,Potatoes,2017,0.0006189911895029206,harvested area,Mha,filled (a)
45748,RO32,Potatoes,2018,0.0006258893350887224,harvested area,Mha,filled (a)
45749,RO32,Potatoes,2019,0.0006288508426177055,harvested area,Mha,filled (a)
45750,RO32,Pulses,1990,0.0007643564436457077,harvested area,Mha,filled (a)
45751,RO32,Pulses,1991,0.00047927214844811945,harvested area,Mha,filled (a)
45752,RO32,Pulses,1992,0.00040726327885369756,harvested area,Mha,filled (a)
45753,RO32,Pulses,1993,0.00039191712631718147,harvested area,Mha,filled (a)
45754,RO32,Pulses,1994,0.00039368783622524095,harvested area,Mha,filled (a)
45755,RO32,Pulses,1995,0.0002,harvested area,Mha,unprocessed
45756,RO32,Pulses,1996,0.0002,harvested area,Mha,unprocessed
45757,RO32,Pulses,1997,0.0003,harvested area,Mha,unprocessed
45758,RO32,Pulses,1998,0.0003,harvested area,Mha,unprocessed
45759,RO32,Pulses,1999,0.0005,harvested area,Mha,unprocessed
45760,RO32,Pulses,2000,0.00032,harvested area,Mha,unprocessed
45761,RO32,Pulses,2001,0.00037,harvested area,Mha,unprocessed
45762,RO32,Pulses,2002,0.00057,harvested area,Mha,unprocessed
45763,RO32,Pulses,2003,0.00037,harvested area,Mha,unprocessed
45764,RO32,Pulses,2004,0.00011999999999999999,harvested area,Mha,unprocessed
45765,RO32,Pulses,2005,0.00034,harvested area,Mha,unprocessed
45766,RO32,Pulses,2006,0.00019,harvested area,Mha,unprocessed
45767,RO32,Pulses,2007,8.999999999999999e-05,harvested area,Mha,unprocessed
45768,RO32,Pulses,2008,5e-05,harvested area,Mha,unprocessed
45769,RO32,Pulses,2009,0.0001,harvested area,Mha,unprocessed
45770,RO32,Pulses,2010,0.00017999999999999998,harvested area,Mha,unprocessed
45771,RO32,Pulses,2011,0.00016,harvested area,Mha,unprocessed
45772,RO32,Pulses,2012,0.00011999999999999999,harvested area,Mha,unprocessed
45773,RO32,Pulses,2013,0.00049,harvested area,Mha,unprocessed
45774,RO32,Pulses,2014,0.00043,harvested area,Mha,unprocessed
45775,RO32,Pulses,2015,0.0003,harvested area,Mha,unprocessed
45776,RO32,Pulses,2016,0.00063,harvested area,Mha,unprocessed
45777,RO32,Pulses,2017,0.00133,harvested area,Mha,unprocessed
45778,RO32,Pulses,2018,0.00127,harvested area,Mha,unprocessed
45779,RO32,Pulses,2019,0.0005,harvested area,Mha,unprocessed
45780,RO32,Sugar beet,1990,0.0001656002437577386,harvested area,Mha,filled (a)
45781,RO32,Sugar beet,1991,0.00020519366405384208,harvested area,Mha,filled (a)
45782,RO32,Sugar beet,1992,0.00018310684604804655,harvested area,Mha,filled (a)
45783,RO32,Sugar beet,1993,9.8932659454531e-05,harvested area,Mha,filled (a)
45784,RO32,Sugar beet,1994,0.00013231734289186246,harvested area,Mha,filled (a)
45785,RO32,Sugar beet,1995,0.0002,harvested area,Mha,unprocessed
45786,RO32,Sugar beet,1996,0.0002,harvested area,Mha,unprocessed
45787,RO32,Sugar beet,1997,0.0001,harvested area,Mha,unprocessed
45788,RO32,Sugar beet,1998,0.00011989986917431843,harvested area,Mha,filled (a)
45789,RO32,Sugar beet,1999,6.666758430320762e-05,harvested area,Mha,filled (a)
45790,RO32,Sugar beet,2000,4.9232229812918355e-05,harvested area,Mha,filled (a)
45791,RO32,Sugar beet,2001,3.972573763899532e-05,harvested area,Mha,filled (a)
45792,RO32,Sugar beet,2002,4.2372084496832566e-05,harvested area,Mha,filled (a)
