region,year,symbol,value,label,unit,confidence
FR10,2008,Q,40.185838735016446,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FR10,2009,Q,39.32236755004939,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FR10,2010,Q,36.32465134644421,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FR10,2011,Q,38.35499333771128,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FR10,2012,Q,42.408,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FR10,2013,Q,36.502,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FR10,2014,Q,39.135,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FR10,2015,Q,47.825,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FR10,2016,Q,37.008,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FR10,2017,Q,28.893,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FR10,2018,Q,39.12808609883658,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FR10,2019,Q,36.943149892677276,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,1990,Q,311.39704639024967,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1991,Q,321.0188652393866,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1992,Q,269.1610104031291,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1993,Q,277.6582010750942,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1994,Q,288.44213570730875,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1995,Q,298.86369014910116,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1996,Q,315.38322848489213,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1997,Q,314.0336746722859,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1998,Q,310.9097075134752,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,1999,Q,321.3187660866324,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRB0,2000,Q,310.1928195298713,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2001,Q,308.22934369121566,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2002,Q,298.43508185491237,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2003,Q,287.2871425693532,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2004,Q,289.4641728029852,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2005,Q,296.29566418587245,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2006,Q,281.7399765647963,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2007,Q,272.4839117906129,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2008,Q,288.8647459845526,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2009,Q,282.6579230747412,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2010,Q,261.10967232406955,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2011,Q,275.7042220966013,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2012,Q,272.24249160858,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2013,Q,252.446,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRB0,2014,Q,282.749,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRB0,2015,Q,286.272,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRB0,2016,Q,295.58,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRB0,2017,Q,243.161,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRB0,2018,Q,281.26138479606647,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRB0,2019,Q,265.55557742580254,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,1990,Q,121.06039113713739,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1991,Q,124.80102120036355,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1992,Q,104.64048254791089,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1993,Q,107.94389611024049,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1994,Q,112.13631655772643,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1995,Q,116.18785613270123,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1996,Q,122.61008073475966,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1997,Q,122.08542093368378,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1998,Q,120.87093065341554,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,1999,Q,124.9176122672693,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC1,2000,Q,120.59222942389958,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2001,Q,119.82889799294541,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2002,Q,116.02122806624844,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2003,Q,111.68729521130564,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2004,Q,112.53364919781896,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2005,Q,115.18949654270953,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2006,Q,109.53074911043895,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2007,Q,105.93231156922661,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2008,Q,112.3006128028411,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2009,Q,109.88761493439297,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2010,Q,101.51040103838119,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2011,Q,107.1842567297383,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2012,Q,105.83845576036747,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2013,Q,108.336,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC1,2014,Q,115.609,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC1,2015,Q,104.164,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC1,2016,Q,100.968,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC1,2017,Q,99.106,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC1,2018,Q,109.34468919950186,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC1,2019,Q,103.23881502564771,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,1990,Q,25.72727457475002,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1991,Q,26.52221845205971,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1992,Q,22.23778067175423,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1993,Q,22.939809030936818,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1994,Q,23.830765610311186,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1995,Q,24.691782744955706,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1996,Q,26.05660846677832,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1997,Q,25.945109845025794,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1998,Q,25.68701118356161,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,1999,Q,26.546995923560274,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRC2,2000,Q,25.627782702728805,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2001,Q,25.465562532025338,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2002,Q,24.65637160860282,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2003,Q,23.735341373194643,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2004,Q,23.915205168395808,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2005,Q,24.47961532128569,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2006,Q,23.27704074200592,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2007,Q,22.51231505598046,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2008,Q,23.865681197234057,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2009,Q,23.352880452690556,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2010,Q,21.57258815353582,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2011,Q,22.778373480164195,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2012,Q,22.4923691914225,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2013,Q,24.292,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC2,2014,Q,25.476,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC2,2015,Q,18.651,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC2,2016,Q,21.162,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC2,2017,Q,22.561,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRC2,2018,Q,23.237500027069608,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRC2,2019,Q,21.939903844585185,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,1990,Q,99.39291850737094,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1991,Q,102.46404801181218,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1992,Q,85.91185652683667,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1993,Q,88.62402284244712,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1994,Q,92.06608097534685,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1995,Q,95.39247319184553,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1996,Q,100.66524358778231,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1997,Q,100.23448776118535,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1998,Q,99.23736779221092,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,1999,Q,102.55977152883372,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD1,2000,Q,99.00854870173067,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2001,Q,98.38183885883087,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2002,Q,95.25566833210225,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2003,Q,91.69742578041762,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2004,Q,92.39229874439651,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2005,Q,94.57280069254979,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2006,Q,89.9268597939091,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2007,Q,86.9724730954354,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2008,Q,92.20097136474969,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2009,Q,90.21985352559255,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2010,Q,83.34199917319827,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2011,Q,88.00034424425299,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2012,Q,86.89541566423304,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2013,Q,81.834,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRD1,2014,Q,80.38,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRD1,2015,Q,91.539,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRD1,2016,Q,86.734,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRD1,2017,Q,92.987,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
FRD1,2018,Q,89.77410101466222,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD1,2019,Q,84.76106042824391,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
FRD2,1990,Q,146.22981876027654,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD2,1991,Q,150.74815585680196,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD2,1992,Q,126.39607929760662,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD2,1993,Q,130.38629907116152,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
FRD2,1994,Q,135.4503574014231,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
