,region,region name,year,value,label,unit,confidence
297,CZ,Czeckia,2017,14.368951100269232,atmospheric deposition rate to cropland,kg N / ha,high
298,CZ,Czeckia,2018,12.539368534651988,atmospheric deposition rate to cropland,kg N / ha,high
299,CZ,Czeckia,2019,11.903266201696553,atmospheric deposition rate to cropland,kg N / ha,high
300,DE1,Baden-Würtenberg,1990,23.918053322285267,atmospheric deposition rate to cropland,kg N / ha,high
301,DE1,Baden-Würtenberg,1991,22.114101447869768,atmospheric deposition rate to cropland,kg N / ha,high
302,DE1,Baden-Würtenberg,1992,22.499333515955257,atmospheric deposition rate to cropland,kg N / ha,high
303,DE1,Baden-Würtenberg,1993,23.106377055241502,atmospheric deposition rate to cropland,kg N / ha,high
304,DE1,Baden-Würtenberg,1994,23.20476947372749,atmospheric deposition rate to cropland,kg N / ha,high
305,DE1,Baden-Würtenberg,1995,22.839770176445406,atmospheric deposition rate to cropland,kg N / ha,high
306,DE1,Baden-Würtenberg,1996,21.89113396939906,atmospheric deposition rate to cropland,kg N / ha,high
307,DE1,Baden-Würtenberg,1997,20.303863572619473,atmospheric deposition rate to cropland,kg N / ha,high
308,DE1,Baden-Würtenberg,1998,19.905795622091773,atmospheric deposition rate to cropland,kg N / ha,high
309,DE1,Baden-Würtenberg,1999,20.55582687961057,atmospheric deposition rate to cropland,kg N / ha,high
310,DE1,Baden-Würtenberg,2000,21.06523853770348,atmospheric deposition rate to cropland,kg N / ha,high
311,DE1,Baden-Würtenberg,2001,19.70385711215976,atmospheric deposition rate to cropland,kg N / ha,high
312,DE1,Baden-Würtenberg,2002,21.07609872850338,atmospheric deposition rate to cropland,kg N / ha,high
313,DE1,Baden-Würtenberg,2003,18.021400546402237,atmospheric deposition rate to cropland,kg N / ha,high
314,DE1,Baden-Würtenberg,2004,18.775534905184244,atmospheric deposition rate to cropland,kg N / ha,high
315,DE1,Baden-Würtenberg,2005,20.155435070515058,atmospheric deposition rate to cropland,kg N / ha,high
316,DE1,Baden-Würtenberg,2006,19.25538327270278,atmospheric deposition rate to cropland,kg N / ha,high
317,DE1,Baden-Würtenberg,2007,18.564570360334873,atmospheric deposition rate to cropland,kg N / ha,high
318,DE1,Baden-Würtenberg,2008,17.827459504240082,atmospheric deposition rate to cropland,kg N / ha,high
319,DE1,Baden-Würtenberg,2009,17.685642194914706,atmospheric deposition rate to cropland,kg N / ha,high
320,DE1,Baden-Würtenberg,2010,18.30338880923698,atmospheric deposition rate to cropland,kg N / ha,high
321,DE1,Baden-Würtenberg,2011,16.882693179611746,atmospheric deposition rate to cropland,kg N / ha,high
322,DE1,Baden-Würtenberg,2012,16.933840859417433,atmospheric deposition rate to cropland,kg N / ha,high
323,DE1,Baden-Würtenberg,2013,17.757053229212136,atmospheric deposition rate to cropland,kg N / ha,high
324,DE1,Baden-Würtenberg,2014,17.82950258119762,atmospheric deposition rate to cropland,kg N / ha,high
325,DE1,Baden-Würtenberg,2015,15.956671511602543,atmospheric deposition rate to cropland,kg N / ha,high
326,DE1,Baden-Würtenberg,2016,16.524189595892423,atmospheric deposition rate to cropland,kg N / ha,high
327,DE1,Baden-Würtenberg,2017,16.212219829555544,atmospheric deposition rate to cropland,kg N / ha,high
328,DE1,Baden-Würtenberg,2018,14.76334812181544,atmospheric deposition rate to cropland,kg N / ha,high
329,DE1,Baden-Würtenberg,2019,15.0140832181271,atmospheric deposition rate to cropland,kg N / ha,high
330,DE2,Bayern,1990,23.960173166380876,atmospheric deposition rate to cropland,kg N / ha,high
331,DE2,Bayern,1991,21.78211255064283,atmospheric deposition rate to cropland,kg N / ha,high
332,DE2,Bayern,1992,22.246657841445355,atmospheric deposition rate to cropland,kg N / ha,high
333,DE2,Bayern,1993,22.639881481186457,atmospheric deposition rate to cropland,kg N / ha,high
334,DE2,Bayern,1994,21.890418013136635,atmospheric deposition rate to cropland,kg N / ha,high
335,DE2,Bayern,1995,22.544985918884755,atmospheric deposition rate to cropland,kg N / ha,high
336,DE2,Bayern,1996,21.247137620933163,atmospheric deposition rate to cropland,kg N / ha,high
337,DE2,Bayern,1997,20.700817720046498,atmospheric deposition rate to cropland,kg N / ha,high
338,DE2,Bayern,1998,20.590676110733952,atmospheric deposition rate to cropland,kg N / ha,high
339,DE2,Bayern,1999,19.950026983445078,atmospheric deposition rate to cropland,kg N / ha,high
340,DE2,Bayern,2000,21.720074718307316,atmospheric deposition rate to cropland,kg N / ha,high
341,DE2,Bayern,2001,20.78020904869771,atmospheric deposition rate to cropland,kg N / ha,high
342,DE2,Bayern,2002,20.618995288404047,atmospheric deposition rate to cropland,kg N / ha,high
343,DE2,Bayern,2003,17.408293287513136,atmospheric deposition rate to cropland,kg N / ha,high
344,DE2,Bayern,2004,18.378599081707023,atmospheric deposition rate to cropland,kg N / ha,high
345,DE2,Bayern,2005,20.025324619079516,atmospheric deposition rate to cropland,kg N / ha,high
346,DE2,Bayern,2006,19.212595077210377,atmospheric deposition rate to cropland,kg N / ha,high
347,DE2,Bayern,2007,19.12289882508296,atmospheric deposition rate to cropland,kg N / ha,high
348,DE2,Bayern,2008,18.47222771218729,atmospheric deposition rate to cropland,kg N / ha,high
349,DE2,Bayern,2009,18.73237813653901,atmospheric deposition rate to cropland,kg N / ha,high
350,DE2,Bayern,2010,18.611899374488022,atmospheric deposition rate to cropland,kg N / ha,high
351,DE2,Bayern,2011,17.179317016642777,atmospheric deposition rate to cropland,kg N / ha,high
352,DE2,Bayern,2012,17.92579916774839,atmospheric deposition rate to cropland,kg N / ha,high
353,DE2,Bayern,2013,18.271377557917322,atmospheric deposition rate to cropland,kg N / ha,high
354,DE2,Bayern,2014,18.13491707024057,atmospheric deposition rate to cropland,kg N / ha,high
355,DE2,Bayern,2015,16.394472488061425,atmospheric deposition rate to cropland,kg N / ha,high
356,DE2,Bayern,2016,17.31816239539816,atmospheric deposition rate to cropland,kg N / ha,high
357,DE2,Bayern,2017,17.44528610882294,atmospheric deposition rate to cropland,kg N / ha,high
358,DE2,Bayern,2018,14.999151798551331,atmospheric deposition rate to cropland,kg N / ha,high
359,DE2,Bayern,2019,14.625993708833795,atmospheric deposition rate to cropland,kg N / ha,high
360,DE4,Brandenburg,1990,20.973441550779782,atmospheric deposition rate to cropland,kg N / ha,high
361,DE4,Brandenburg,1991,18.900689410332976,atmospheric deposition rate to cropland,kg N / ha,high
362,DE4,Brandenburg,1992,18.715062281069343,atmospheric deposition rate to cropland,kg N / ha,high
363,DE4,Brandenburg,1993,19.578291122140865,atmospheric deposition rate to cropland,kg N / ha,high
364,DE4,Brandenburg,1994,19.147157319982664,atmospheric deposition rate to cropland,kg N / ha,high
365,DE4,Brandenburg,1995,17.438647751328833,atmospheric deposition rate to cropland,kg N / ha,high
366,DE4,Brandenburg,1996,16.301702853191998,atmospheric deposition rate to cropland,kg N / ha,high
367,DE4,Brandenburg,1997,16.0970529801253,atmospheric deposition rate to cropland,kg N / ha,high
368,DE4,Brandenburg,1998,18.239117115601324,atmospheric deposition rate to cropland,kg N / ha,high
369,DE4,Brandenburg,1999,16.229251171160513,atmospheric deposition rate to cropland,kg N / ha,high
370,DE4,Brandenburg,2000,17.30817135395929,atmospheric deposition rate to cropland,kg N / ha,high
371,DE4,Brandenburg,2001,17.34626772978776,atmospheric deposition rate to cropland,kg N / ha,high
372,DE4,Brandenburg,2002,16.454837161773515,atmospheric deposition rate to cropland,kg N / ha,high
373,DE4,Brandenburg,2003,14.43205323296123,atmospheric deposition rate to cropland,kg N / ha,high
374,DE4,Brandenburg,2004,15.712138400097347,atmospheric deposition rate to cropland,kg N / ha,high
375,DE4,Brandenburg,2005,14.555553594969322,atmospheric deposition rate to cropland,kg N / ha,high
376,DE4,Brandenburg,2006,15.177457052765469,atmospheric deposition rate to cropland,kg N / ha,high
377,DE4,Brandenburg,2007,15.662410936642768,atmospheric deposition rate to cropland,kg N / ha,high
378,DE4,Brandenburg,2008,14.328407333183746,atmospheric deposition rate to cropland,kg N / ha,high
379,DE4,Brandenburg,2009,14.575926636177202,atmospheric deposition rate to cropland,kg N / ha,high
380,DE4,Brandenburg,2010,14.65132181258442,atmospheric deposition rate to cropland,kg N / ha,high
381,DE4,Brandenburg,2011,13.986345987657014,atmospheric deposition rate to cropland,kg N / ha,high
382,DE4,Brandenburg,2012,14.137848107359382,atmospheric deposition rate to cropland,kg N / ha,high
383,DE4,Brandenburg,2013,13.5781562472425,atmospheric deposition rate to cropland,kg N / ha,high
384,DE4,Brandenburg,2014,14.22957811620305,atmospheric deposition rate to cropland,kg N / ha,high
385,DE4,Brandenburg,2015,13.83771011302329,atmospheric deposition rate to cropland,kg N / ha,high
386,DE4,Brandenburg,2016,13.133387193744575,atmospheric deposition rate to cropland,kg N / ha,high
387,DE4,Brandenburg,2017,14.576518585486356,atmospheric deposition rate to cropland,kg N / ha,high
388,DE4,Brandenburg,2018,10.972966112005503,atmospheric deposition rate to cropland,kg N / ha,high
389,DE4,Brandenburg,2019,11.36928813324489,atmospheric deposition rate to cropland,kg N / ha,high
390,DE7,Hessen,1990,23.14141008450309,atmospheric deposition rate to cropland,kg N / ha,high
391,DE7,Hessen,1991,21.797663891628403,atmospheric deposition rate to cropland,kg N / ha,high
392,DE7,Hessen,1992,23.300514476956707,atmospheric deposition rate to cropland,kg N / ha,high
393,DE7,Hessen,1993,23.120066587197293,atmospheric deposition rate to cropland,kg N / ha,high
394,DE7,Hessen,1994,22.750944465081957,atmospheric deposition rate to cropland,kg N / ha,high
395,DE7,Hessen,1995,22.186150356088998,atmospheric deposition rate to cropland,kg N / ha,high
396,DE7,Hessen,1996,20.220071648502614,atmospheric deposition rate to cropland,kg N / ha,high
397,DE7,Hessen,1997,20.12459378085619,atmospheric deposition rate to cropland,kg N / ha,high
398,DE7,Hessen,1998,21.641080407618716,atmospheric deposition rate to cropland,kg N / ha,high
399,DE7,Hessen,1999,20.21760407661078,atmospheric deposition rate to cropland,kg N / ha,high
400,DE7,Hessen,2000,21.64804459390931,atmospheric deposition rate to cropland,kg N / ha,high
401,DE7,Hessen,2001,20.118972926108455,atmospheric deposition rate to cropland,kg N / ha,high
402,DE7,Hessen,2002,20.658689188246107,atmospheric deposition rate to cropland,kg N / ha,high
403,DE7,Hessen,2003,17.945288004009775,atmospheric deposition rate to cropland,kg N / ha,high
404,DE7,Hessen,2004,18.398777747106912,atmospheric deposition rate to cropland,kg N / ha,high
405,DE7,Hessen,2005,18.714348278094636,atmospheric deposition rate to cropland,kg N / ha,high
406,DE7,Hessen,2006,18.539259770474217,atmospheric deposition rate to cropland,kg N / ha,high
407,DE7,Hessen,2007,18.753619390992466,atmospheric deposition rate to cropland,kg N / ha,high
408,DE7,Hessen,2008,17.38719574460267,atmospheric deposition rate to cropland,kg N / ha,high
409,DE7,Hessen,2009,17.720418980607402,atmospheric deposition rate to cropland,kg N / ha,high
410,DE7,Hessen,2010,16.72985599393179,atmospheric deposition rate to cropland,kg N / ha,high
411,DE7,Hessen,2011,15.347780955298209,atmospheric deposition rate to cropland,kg N / ha,high
412,DE7,Hessen,2012,16.340647435384202,atmospheric deposition rate to cropland,kg N / ha,high
413,DE7,Hessen,2013,16.436956619435556,atmospheric deposition rate to cropland,kg N / ha,high
414,DE7,Hessen,2014,16.727947227793212,atmospheric deposition rate to cropland,kg N / ha,high
415,DE7,Hessen,2015,14.923811929101857,atmospheric deposition rate to cropland,kg N / ha,high
416,DE7,Hessen,2016,15.02470214081582,atmospheric deposition rate to cropland,kg N / ha,high
417,DE7,Hessen,2017,16.092872651323194,atmospheric deposition rate to cropland,kg N / ha,high
418,DE7,Hessen,2018,13.08832439764938,atmospheric deposition rate to cropland,kg N / ha,high
419,DE7,Hessen,2019,13.14048230530508,atmospheric deposition rate to cropland,kg N / ha,high
420,DE8,Mecklenburg-Vorpmmern,1990,21.154360806408228,atmospheric deposition rate to cropland,kg N / ha,high
421,DE8,Mecklenburg-Vorpmmern,1991,18.894926855834132,atmospheric deposition rate to cropland,kg N / ha,high
422,DE8,Mecklenburg-Vorpmmern,1992,18.098748919582256,atmospheric deposition rate to cropland,kg N / ha,high
423,DE8,Mecklenburg-Vorpmmern,1993,19.096843364911237,atmospheric deposition rate to cropland,kg N / ha,high
424,DE8,Mecklenburg-Vorpmmern,1994,18.86266934664834,atmospheric deposition rate to cropland,kg N / ha,high
425,DE8,Mecklenburg-Vorpmmern,1995,17.00122775416149,atmospheric deposition rate to cropland,kg N / ha,high
426,DE8,Mecklenburg-Vorpmmern,1996,15.538891451571974,atmospheric deposition rate to cropland,kg N / ha,high
427,DE8,Mecklenburg-Vorpmmern,1997,15.937858747684407,atmospheric deposition rate to cropland,kg N / ha,high
428,DE8,Mecklenburg-Vorpmmern,1998,18.856041907056824,atmospheric deposition rate to cropland,kg N / ha,high
429,DE8,Mecklenburg-Vorpmmern,1999,16.771399655911768,atmospheric deposition rate to cropland,kg N / ha,high
430,DE8,Mecklenburg-Vorpmmern,2000,17.29715073148139,atmospheric deposition rate to cropland,kg N / ha,high
431,DE8,Mecklenburg-Vorpmmern,2001,17.38425902654181,atmospheric deposition rate to cropland,kg N / ha,high
432,DE8,Mecklenburg-Vorpmmern,2002,16.31114935888133,atmospheric deposition rate to cropland,kg N / ha,high
433,DE8,Mecklenburg-Vorpmmern,2003,14.27871272244288,atmospheric deposition rate to cropland,kg N / ha,high
434,DE8,Mecklenburg-Vorpmmern,2004,16.197569620218072,atmospheric deposition rate to cropland,kg N / ha,high
435,DE8,Mecklenburg-Vorpmmern,2005,14.902007449803301,atmospheric deposition rate to cropland,kg N / ha,high
436,DE8,Mecklenburg-Vorpmmern,2006,16.12550807934708,atmospheric deposition rate to cropland,kg N / ha,high
437,DE8,Mecklenburg-Vorpmmern,2007,15.534454200216567,atmospheric deposition rate to cropland,kg N / ha,high
438,DE8,Mecklenburg-Vorpmmern,2008,14.598192818642621,atmospheric deposition rate to cropland,kg N / ha,high
439,DE8,Mecklenburg-Vorpmmern,2009,14.482716342904615,atmospheric deposition rate to cropland,kg N / ha,high
440,DE8,Mecklenburg-Vorpmmern,2010,13.979622118134392,atmospheric deposition rate to cropland,kg N / ha,high
441,DE8,Mecklenburg-Vorpmmern,2011,14.533899535519641,atmospheric deposition rate to cropland,kg N / ha,high
442,DE8,Mecklenburg-Vorpmmern,2012,13.970066874223624,atmospheric deposition rate to cropland,kg N / ha,high
443,DE8,Mecklenburg-Vorpmmern,2013,12.53406187890739,atmospheric deposition rate to cropland,kg N / ha,high
444,DE8,Mecklenburg-Vorpmmern,2014,14.273057354728985,atmospheric deposition rate to cropland,kg N / ha,high
445,DE8,Mecklenburg-Vorpmmern,2015,14.390025409863908,atmospheric deposition rate to cropland,kg N / ha,high
446,DE8,Mecklenburg-Vorpmmern,2016,13.282046385570025,atmospheric deposition rate to cropland,kg N / ha,high
447,DE8,Mecklenburg-Vorpmmern,2017,15.352067702369837,atmospheric deposition rate to cropland,kg N / ha,high
448,DE8,Mecklenburg-Vorpmmern,2018,11.652747345013168,atmospheric deposition rate to cropland,kg N / ha,high
449,DE8,Mecklenburg-Vorpmmern,2019,11.700252239444897,atmospheric deposition rate to cropland,kg N / ha,high
450,DE9,Niedersachsen,1990,30.237968473936732,atmospheric deposition rate to cropland,kg N / ha,high
451,DE9,Niedersachsen,1991,28.141469083569692,atmospheric deposition rate to cropland,kg N / ha,high
452,DE9,Niedersachsen,1992,28.790285969974338,atmospheric deposition rate to cropland,kg N / ha,high
453,DE9,Niedersachsen,1993,30.63145510692033,atmospheric deposition rate to cropland,kg N / ha,high
454,DE9,Niedersachsen,1994,28.381850648227317,atmospheric deposition rate to cropland,kg N / ha,high
455,DE9,Niedersachsen,1995,24.811972742165512,atmospheric deposition rate to cropland,kg N / ha,high
456,DE9,Niedersachsen,1996,23.569004939031874,atmospheric deposition rate to cropland,kg N / ha,high
457,DE9,Niedersachsen,1997,24.52974027034445,atmospheric deposition rate to cropland,kg N / ha,high
458,DE9,Niedersachsen,1998,29.40562238124101,atmospheric deposition rate to cropland,kg N / ha,high
459,DE9,Niedersachsen,1999,25.17499875275654,atmospheric deposition rate to cropland,kg N / ha,high
