,region,region_name,symbol,year,value,label,unit,confidence
260,AL,Albania,L_storage,2016,6.295071901768751,loss from houses and storage,Gg N,estimated
261,AL,Albania,G,2016,49.4433912276,excreted grazing,Gg N,estimated
262,AL,Albania,G_PG,2016,38.01686289146922,excreted grazing on permanent grassland,Gg N,estimated
263,AL,Albania,G_TG,2016,11.42652833613078,excreted grazing on temporary grassland,Gg N,estimated
264,AL,Albania,E_total,2016,70.7272407,excreted total,Gg N,estimated
265,AL,Albania,E_house,2016,21.283849472399993,excreted in house,Gg N,estimated
266,AL,Albania,A_PG,2016,0.2282764431293458,applied to permanent grassland,Gg N,estimated
267,AL,Albania,A_TG,2016,0.06861184872973641,applied to temporary grassland,Gg N,estimated
268,AL,Albania,A_PC,2016,1.2421397068227726,applied to permanent crops,Gg N,estimated
269,AL,Albania,A_AL,2016,13.449749571949388,applied to other arable land,Gg N,estimated
270,AL,Albania,L_storage,2017,6.219222162295678,loss from houses and storage,Gg N,estimated
271,AL,Albania,G,2017,47.9929964436,excreted grazing,Gg N,estimated
272,AL,Albania,G_PG,2017,36.90165905385198,excreted grazing on permanent grassland,Gg N,estimated
273,AL,Albania,G_TG,2017,11.09133738974802,excreted grazing on temporary grassland,Gg N,estimated
274,AL,Albania,E_total,2017,69.0203954,excreted total,Gg N,estimated
275,AL,Albania,E_house,2017,21.0273989564,excreted in house,Gg N,estimated
276,AL,Albania,A_PG,2017,0.22544297295923724,applied to permanent grassland,Gg N,estimated
277,AL,Albania,A_TG,2017,0.06776020751776277,applied to temporary grassland,Gg N,estimated
278,AL,Albania,A_PC,2017,1.2550093235933613,applied to permanent crops,Gg N,estimated
279,AL,Albania,A_AL,2017,13.25996429003396,applied to other arable land,Gg N,estimated
280,AL,Albania,L_storage,2018,6.028572262603051,loss from houses and storage,Gg N,estimated
281,AL,Albania,G,2018,47.004067455999994,excreted grazing,Gg N,estimated
282,AL,Albania,G_PG,2018,36.14127476795368,excreted grazing on permanent grassland,Gg N,estimated
283,AL,Albania,G_TG,2018,10.862792688046312,excreted grazing on temporary grassland,Gg N,estimated
284,AL,Albania,E_total,2018,67.3868727,excreted total,Gg N,estimated
285,AL,Albania,E_house,2018,20.382805244000004,excreted in house,Gg N,estimated
286,AL,Albania,A_PG,2018,0.21992104169123097,applied to permanent grassland,Gg N,estimated
287,AL,Albania,A_TG,2018,0.06610050970723672,applied to temporary grassland,Gg N,estimated
288,AL,Albania,A_PC,2018,1.254167536811913,applied to permanent crops,Gg N,estimated
289,AL,Albania,A_AL,2018,12.814043893186572,applied to other arable land,Gg N,estimated
290,AL,Albania,L_storage,2019,5.662206833327762,loss from houses and storage,Gg N,estimated
291,AL,Albania,G,2019,42.692430374,excreted grazing,Gg N,estimated
292,AL,Albania,G_PG,2019,32.82607102253039,excreted grazing on permanent grassland,Gg N,estimated
293,AL,Albania,G_TG,2019,9.866359351469605,excreted grazing on temporary grassland,Gg N,estimated
294,AL,Albania,E_total,2019,61.8365418,excreted total,Gg N,estimated
295,AL,Albania,E_house,2019,19.144111426000002,excreted in house,Gg N,estimated
296,AL,Albania,A_PG,2019,0.20799093511959696,applied to permanent grassland,Gg N,estimated
