,region,region name,year,symbol,label,unit,value
2389,ES53,Illes Balears,2014,urb_typ,urban typology,no unit,URB
2390,ES53,Illes Balears,2015,typ,metabolic typology,no unit,DSG
2391,ES53,Illes Balears,2015,urb_typ,urban typology,no unit,URB
2392,ES53,Illes Balears,2016,typ,metabolic typology,no unit,MXF
2393,ES53,Illes Balears,2016,urb_typ,urban typology,no unit,URB
2394,ES53,Illes Balears,2017,typ,metabolic typology,no unit,MXF
2395,ES53,Illes Balears,2017,urb_typ,urban typology,no unit,URB
2396,ES53,Illes Balears,2018,typ,metabolic typology,no unit,MXF
2397,ES53,Illes Balears,2018,urb_typ,urban typology,no unit,URB
2398,ES53,Illes Balears,2019,typ,metabolic typology,no unit,MXF
2399,ES53,Illes Balears,2019,urb_typ,urban typology,no unit,URB
2400,ES61,Andalucía,1990,typ,metabolic typology,no unit,DSG
2401,ES61,Andalucía,1990,urb_typ,urban typology,no unit,
2402,ES61,Andalucía,1991,typ,metabolic typology,no unit,DSG
2403,ES61,Andalucía,1991,urb_typ,urban typology,no unit,
2404,ES61,Andalucía,1992,typ,metabolic typology,no unit,DSG
2405,ES61,Andalucía,1992,urb_typ,urban typology,no unit,
2406,ES61,Andalucía,1993,typ,metabolic typology,no unit,DSG
2407,ES61,Andalucía,1993,urb_typ,urban typology,no unit,
2408,ES61,Andalucía,1994,typ,metabolic typology,no unit,DSG
2409,ES61,Andalucía,1994,urb_typ,urban typology,no unit,
2410,ES61,Andalucía,1995,typ,metabolic typology,no unit,DSG
2411,ES61,Andalucía,1995,urb_typ,urban typology,no unit,
2412,ES61,Andalucía,1996,typ,metabolic typology,no unit,DSG
2413,ES61,Andalucía,1996,urb_typ,urban typology,no unit,
2414,ES61,Andalucía,1997,typ,metabolic typology,no unit,DSG
2415,ES61,Andalucía,1997,urb_typ,urban typology,no unit,
2416,ES61,Andalucía,1998,typ,metabolic typology,no unit,DSG
2417,ES61,Andalucía,1998,urb_typ,urban typology,no unit,
2418,ES61,Andalucía,1999,typ,metabolic typology,no unit,DSG
2419,ES61,Andalucía,1999,urb_typ,urban typology,no unit,
2420,ES61,Andalucía,2000,typ,metabolic typology,no unit,DSG
2421,ES61,Andalucía,2000,urb_typ,urban typology,no unit,
2422,ES61,Andalucía,2001,typ,metabolic typology,no unit,DSG
2423,ES61,Andalucía,2001,urb_typ,urban typology,no unit,
2424,ES61,Andalucía,2002,typ,metabolic typology,no unit,DSG
2425,ES61,Andalucía,2002,urb_typ,urban typology,no unit,
2426,ES61,Andalucía,2003,typ,metabolic typology,no unit,DSG
2427,ES61,Andalucía,2003,urb_typ,urban typology,no unit,
2428,ES61,Andalucía,2004,typ,metabolic typology,no unit,DSG
2429,ES61,Andalucía,2004,urb_typ,urban typology,no unit,
2430,ES61,Andalucía,2005,typ,metabolic typology,no unit,DSG
2431,ES61,Andalucía,2005,urb_typ,urban typology,no unit,
2432,ES61,Andalucía,2006,typ,metabolic typology,no unit,DSG
2433,ES61,Andalucía,2006,urb_typ,urban typology,no unit,
2434,ES61,Andalucía,2007,typ,metabolic typology,no unit,DSG
2435,ES61,Andalucía,2007,urb_typ,urban typology,no unit,
2436,ES61,Andalucía,2008,typ,metabolic typology,no unit,DSG
2437,ES61,Andalucía,2008,urb_typ,urban typology,no unit,
2438,ES61,Andalucía,2009,typ,metabolic typology,no unit,DSG
2439,ES61,Andalucía,2009,urb_typ,urban typology,no unit,
2440,ES61,Andalucía,2010,typ,metabolic typology,no unit,DSG
2441,ES61,Andalucía,2010,urb_typ,urban typology,no unit,
2442,ES61,Andalucía,2011,typ,metabolic typology,no unit,DSG
2443,ES61,Andalucía,2011,urb_typ,urban typology,no unit,
2444,ES61,Andalucía,2012,typ,metabolic typology,no unit,DSG
2445,ES61,Andalucía,2012,urb_typ,urban typology,no unit,
2446,ES61,Andalucía,2013,typ,metabolic typology,no unit,DSG
2447,ES61,Andalucía,2013,urb_typ,urban typology,no unit,
2448,ES61,Andalucía,2014,typ,metabolic typology,no unit,DSG
2449,ES61,Andalucía,2014,urb_typ,urban typology,no unit,
2450,ES61,Andalucía,2015,typ,metabolic typology,no unit,DSG
2451,ES61,Andalucía,2015,urb_typ,urban typology,no unit,
2452,ES61,Andalucía,2016,typ,metabolic typology,no unit,DSG
2453,ES61,Andalucía,2016,urb_typ,urban typology,no unit,
2454,ES61,Andalucía,2017,typ,metabolic typology,no unit,DSG
2455,ES61,Andalucía,2017,urb_typ,urban typology,no unit,
2456,ES61,Andalucía,2018,typ,metabolic typology,no unit,DSG
2457,ES61,Andalucía,2018,urb_typ,urban typology,no unit,
2458,ES61,Andalucía,2019,typ,metabolic typology,no unit,DSG
2459,ES61,Andalucía,2019,urb_typ,urban typology,no unit,
2460,ES62,Región de Murcia,1990,typ,metabolic typology,no unit,DSG
2461,ES62,Región de Murcia,1990,urb_typ,urban typology,no unit,
2462,ES62,Región de Murcia,1991,typ,metabolic typology,no unit,DSG
2463,ES62,Región de Murcia,1991,urb_typ,urban typology,no unit,
2464,ES62,Región de Murcia,1992,typ,metabolic typology,no unit,DSG
2465,ES62,Región de Murcia,1992,urb_typ,urban typology,no unit,
2466,ES62,Región de Murcia,1993,typ,metabolic typology,no unit,DSG
2467,ES62,Región de Murcia,1993,urb_typ,urban typology,no unit,
2468,ES62,Región de Murcia,1994,typ,metabolic typology,no unit,LVK
2469,ES62,Región de Murcia,1994,urb_typ,urban typology,no unit,
2470,ES62,Región de Murcia,1995,typ,metabolic typology,no unit,DSG
2471,ES62,Región de Murcia,1995,urb_typ,urban typology,no unit,URB
2472,ES62,Región de Murcia,1996,typ,metabolic typology,no unit,DSG
2473,ES62,Región de Murcia,1996,urb_typ,urban typology,no unit,
2474,ES62,Región de Murcia,1997,typ,metabolic typology,no unit,DSG
2475,ES62,Región de Murcia,1997,urb_typ,urban typology,no unit,
2476,ES62,Región de Murcia,1998,typ,metabolic typology,no unit,DSG
2477,ES62,Región de Murcia,1998,urb_typ,urban typology,no unit,
2478,ES62,Región de Murcia,1999,typ,metabolic typology,no unit,DSG
2479,ES62,Región de Murcia,1999,urb_typ,urban typology,no unit,
2480,ES62,Región de Murcia,2000,typ,metabolic typology,no unit,LVK
2481,ES62,Región de Murcia,2000,urb_typ,urban typology,no unit,
2482,ES62,Región de Murcia,2001,typ,metabolic typology,no unit,LVK
2483,ES62,Región de Murcia,2001,urb_typ,urban typology,no unit,
2484,ES62,Región de Murcia,2002,typ,metabolic typology,no unit,LVK
2485,ES62,Región de Murcia,2002,urb_typ,urban typology,no unit,
2486,ES62,Región de Murcia,2003,typ,metabolic typology,no unit,LVK
2487,ES62,Región de Murcia,2003,urb_typ,urban typology,no unit,
2488,ES62,Región de Murcia,2004,typ,metabolic typology,no unit,LVK
2489,ES62,Región de Murcia,2004,urb_typ,urban typology,no unit,
2490,ES62,Región de Murcia,2005,typ,metabolic typology,no unit,LVK
2491,ES62,Región de Murcia,2005,urb_typ,urban typology,no unit,
2492,ES62,Región de Murcia,2006,typ,metabolic typology,no unit,LVK
2493,ES62,Región de Murcia,2006,urb_typ,urban typology,no unit,
2494,ES62,Región de Murcia,2007,typ,metabolic typology,no unit,LVK
2495,ES62,Región de Murcia,2007,urb_typ,urban typology,no unit,
2496,ES62,Región de Murcia,2008,typ,metabolic typology,no unit,LVK
2497,ES62,Región de Murcia,2008,urb_typ,urban typology,no unit,
2498,ES62,Región de Murcia,2009,typ,metabolic typology,no unit,LVK
2499,ES62,Región de Murcia,2009,urb_typ,urban typology,no unit,
2500,ES62,Región de Murcia,2010,typ,metabolic typology,no unit,LVK
2501,ES62,Región de Murcia,2010,urb_typ,urban typology,no unit,
2502,ES62,Región de Murcia,2011,typ,metabolic typology,no unit,LVK
2503,ES62,Región de Murcia,2011,urb_typ,urban typology,no unit,
2504,ES62,Región de Murcia,2012,typ,metabolic typology,no unit,LVK
2505,ES62,Región de Murcia,2012,urb_typ,urban typology,no unit,
2506,ES62,Región de Murcia,2013,typ,metabolic typology,no unit,LVK
2507,ES62,Región de Murcia,2013,urb_typ,urban typology,no unit,
2508,ES62,Región de Murcia,2014,typ,metabolic typology,no unit,LVK
2509,ES62,Región de Murcia,2014,urb_typ,urban typology,no unit,
2510,ES62,Región de Murcia,2015,typ,metabolic typology,no unit,LVK
2511,ES62,Región de Murcia,2015,urb_typ,urban typology,no unit,
2512,ES62,Región de Murcia,2016,typ,metabolic typology,no unit,LVK
2513,ES62,Región de Murcia,2016,urb_typ,urban typology,no unit,
2514,ES62,Región de Murcia,2017,typ,metabolic typology,no unit,LVK
2515,ES62,Región de Murcia,2017,urb_typ,urban typology,no unit,
2516,ES62,Región de Murcia,2018,typ,metabolic typology,no unit,LVK
2517,ES62,Región de Murcia,2018,urb_typ,urban typology,no unit,
2518,ES62,Región de Murcia,2019,typ,metabolic typology,no unit,LVK
2519,ES62,Región de Murcia,2019,urb_typ,urban typology,no unit,
2520,FI,Finland,1990,typ,metabolic typology,no unit,DSG
2521,FI,Finland,1990,urb_typ,urban typology,no unit,
2522,FI,Finland,1991,typ,metabolic typology,no unit,DSG
2523,FI,Finland,1991,urb_typ,urban typology,no unit,
2524,FI,Finland,1992,typ,metabolic typology,no unit,DSG
2525,FI,Finland,1992,urb_typ,urban typology,no unit,
2526,FI,Finland,1993,typ,metabolic typology,no unit,DSG
2527,FI,Finland,1993,urb_typ,urban typology,no unit,
2528,FI,Finland,1994,typ,metabolic typology,no unit,DSG
2529,FI,Finland,1994,urb_typ,urban typology,no unit,
2530,FI,Finland,1995,typ,metabolic typology,no unit,DSG
2531,FI,Finland,1995,urb_typ,urban typology,no unit,
2532,FI,Finland,1996,typ,metabolic typology,no unit,DSG
2533,FI,Finland,1996,urb_typ,urban typology,no unit,
2534,FI,Finland,1997,typ,metabolic typology,no unit,DSG
2535,FI,Finland,1997,urb_typ,urban typology,no unit,
2536,FI,Finland,1998,typ,metabolic typology,no unit,DSG
2537,FI,Finland,1998,urb_typ,urban typology,no unit,
2538,FI,Finland,1999,typ,metabolic typology,no unit,DSG
2539,FI,Finland,1999,urb_typ,urban typology,no unit,
2540,FI,Finland,2000,typ,metabolic typology,no unit,DSG
2541,FI,Finland,2000,urb_typ,urban typology,no unit,
2542,FI,Finland,2001,typ,metabolic typology,no unit,DSG
2543,FI,Finland,2001,urb_typ,urban typology,no unit,
2544,FI,Finland,2002,typ,metabolic typology,no unit,DSG
2545,FI,Finland,2002,urb_typ,urban typology,no unit,
2546,FI,Finland,2003,typ,metabolic typology,no unit,DSG
2547,FI,Finland,2003,urb_typ,urban typology,no unit,
2548,FI,Finland,2004,typ,metabolic typology,no unit,DSG
2549,FI,Finland,2004,urb_typ,urban typology,no unit,
2550,FI,Finland,2005,typ,metabolic typology,no unit,DSG
2551,FI,Finland,2005,urb_typ,urban typology,no unit,
2552,FI,Finland,2006,typ,metabolic typology,no unit,DSG
2553,FI,Finland,2006,urb_typ,urban typology,no unit,
2554,FI,Finland,2007,typ,metabolic typology,no unit,SCS
2555,FI,Finland,2007,urb_typ,urban typology,no unit,
2556,FI,Finland,2008,typ,metabolic typology,no unit,SCS
2557,FI,Finland,2008,urb_typ,urban typology,no unit,
2558,FI,Finland,2009,typ,metabolic typology,no unit,SCS
2559,FI,Finland,2009,urb_typ,urban typology,no unit,
2560,FI,Finland,2010,typ,metabolic typology,no unit,DSG
2561,FI,Finland,2010,urb_typ,urban typology,no unit,
2562,FI,Finland,2011,typ,metabolic typology,no unit,SCS
2563,FI,Finland,2011,urb_typ,urban typology,no unit,
2564,FI,Finland,2012,typ,metabolic typology,no unit,SCS
2565,FI,Finland,2012,urb_typ,urban typology,no unit,
2566,FI,Finland,2013,typ,metabolic typology,no unit,SCS
2567,FI,Finland,2013,urb_typ,urban typology,no unit,
2568,FI,Finland,2014,typ,metabolic typology,no unit,SCS
2569,FI,Finland,2014,urb_typ,urban typology,no unit,
2570,FI,Finland,2015,typ,metabolic typology,no unit,DSG
2571,FI,Finland,2015,urb_typ,urban typology,no unit,
2572,FI,Finland,2016,typ,metabolic typology,no unit,SCS
2573,FI,Finland,2016,urb_typ,urban typology,no unit,
2574,FI,Finland,2017,typ,metabolic typology,no unit,SCS
2575,FI,Finland,2017,urb_typ,urban typology,no unit,
2576,FI,Finland,2018,typ,metabolic typology,no unit,SCS
2577,FI,Finland,2018,urb_typ,urban typology,no unit,
2578,FI,Finland,2019,typ,metabolic typology,no unit,SCS
2579,FI,Finland,2019,urb_typ,urban typology,no unit,
2580,FR10,Ile-de-France,1990,typ,metabolic typology,no unit,SCS
2581,FR10,Ile-de-France,1990,urb_typ,urban typology,no unit,
2582,FR10,Ile-de-France,1991,typ,metabolic typology,no unit,SCS
2583,FR10,Ile-de-France,1991,urb_typ,urban typology,no unit,
2584,FR10,Ile-de-France,1992,typ,metabolic typology,no unit,SCS
2585,FR10,Ile-de-France,1992,urb_typ,urban typology,no unit,
2586,FR10,Ile-de-France,1993,typ,metabolic typology,no unit,SCS
2587,FR10,Ile-de-France,1993,urb_typ,urban typology,no unit,
2588,FR10,Ile-de-France,1994,typ,metabolic typology,no unit,SCS
2589,FR10,Ile-de-France,1994,urb_typ,urban typology,no unit,
2590,FR10,Ile-de-France,1995,typ,metabolic typology,no unit,SCS
2591,FR10,Ile-de-France,1995,urb_typ,urban typology,no unit,URB
2592,FR10,Ile-de-France,1996,typ,metabolic typology,no unit,SCS
2593,FR10,Ile-de-France,1996,urb_typ,urban typology,no unit,
2594,FR10,Ile-de-France,1997,typ,metabolic typology,no unit,SCS
2595,FR10,Ile-de-France,1997,urb_typ,urban typology,no unit,
2596,FR10,Ile-de-France,1998,typ,metabolic typology,no unit,SCS
2597,FR10,Ile-de-France,1998,urb_typ,urban typology,no unit,
2598,FR10,Ile-de-France,1999,typ,metabolic typology,no unit,SCS
2599,FR10,Ile-de-France,1999,urb_typ,urban typology,no unit,
2600,FR10,Ile-de-France,2000,typ,metabolic typology,no unit,SCS
2601,FR10,Ile-de-France,2000,urb_typ,urban typology,no unit,
2602,FR10,Ile-de-France,2001,typ,metabolic typology,no unit,SCS
2603,FR10,Ile-de-France,2001,urb_typ,urban typology,no unit,URB
2604,FR10,Ile-de-France,2002,typ,metabolic typology,no unit,SCS
2605,FR10,Ile-de-France,2002,urb_typ,urban typology,no unit,
2606,FR10,Ile-de-France,2003,typ,metabolic typology,no unit,SCS
2607,FR10,Ile-de-France,2003,urb_typ,urban typology,no unit,URB
2608,FR10,Ile-de-France,2004,typ,metabolic typology,no unit,SCS
2609,FR10,Ile-de-France,2004,urb_typ,urban typology,no unit,
2610,FR10,Ile-de-France,2005,typ,metabolic typology,no unit,SCS
2611,FR10,Ile-de-France,2005,urb_typ,urban typology,no unit,
2612,FR10,Ile-de-France,2006,typ,metabolic typology,no unit,SCS
2613,FR10,Ile-de-France,2006,urb_typ,urban typology,no unit,URB
2614,FR10,Ile-de-France,2007,typ,metabolic typology,no unit,SCS
2615,FR10,Ile-de-France,2007,urb_typ,urban typology,no unit,URB
2616,FR10,Ile-de-France,2008,typ,metabolic typology,no unit,SCS
2617,FR10,Ile-de-France,2008,urb_typ,urban typology,no unit,
2618,FR10,Ile-de-France,2009,typ,metabolic typology,no unit,SCS
2619,FR10,Ile-de-France,2009,urb_typ,urban typology,no unit,
2620,FR10,Ile-de-France,2010,typ,metabolic typology,no unit,SCS
2621,FR10,Ile-de-France,2010,urb_typ,urban typology,no unit,
2622,FR10,Ile-de-France,2011,typ,metabolic typology,no unit,SCS
2623,FR10,Ile-de-France,2011,urb_typ,urban typology,no unit,URB
2624,FR10,Ile-de-France,2012,typ,metabolic typology,no unit,SCS
2625,FR10,Ile-de-France,2012,urb_typ,urban typology,no unit,
2626,FR10,Ile-de-France,2013,typ,metabolic typology,no unit,SCS
2627,FR10,Ile-de-France,2013,urb_typ,urban typology,no unit,URB
2628,FR10,Ile-de-France,2014,typ,metabolic typology,no unit,SCS
2629,FR10,Ile-de-France,2014,urb_typ,urban typology,no unit,
2630,FR10,Ile-de-France,2015,typ,metabolic typology,no unit,SCS
2631,FR10,Ile-de-France,2015,urb_typ,urban typology,no unit,
2632,FR10,Ile-de-France,2016,typ,metabolic typology,no unit,SCS
2633,FR10,Ile-de-France,2016,urb_typ,urban typology,no unit,URB
2634,FR10,Ile-de-France,2017,typ,metabolic typology,no unit,SCS
2635,FR10,Ile-de-France,2017,urb_typ,urban typology,no unit,URB
2636,FR10,Ile-de-France,2018,typ,metabolic typology,no unit,SCS
2637,FR10,Ile-de-France,2018,urb_typ,urban typology,no unit,URB
2638,FR10,Ile-de-France,2019,typ,metabolic typology,no unit,SCS
2639,FR10,Ile-de-France,2019,urb_typ,urban typology,no unit,URB
2640,FRB0,Centre - Val de Loire,1990,typ,metabolic typology,no unit,SCS
2641,FRB0,Centre - Val de Loire,1990,urb_typ,urban typology,no unit,
2642,FRB0,Centre - Val de Loire,1991,typ,metabolic typology,no unit,SCS
2643,FRB0,Centre - Val de Loire,1991,urb_typ,urban typology,no unit,
2644,FRB0,Centre - Val de Loire,1992,typ,metabolic typology,no unit,SCS
2645,FRB0,Centre - Val de Loire,1992,urb_typ,urban typology,no unit,
2646,FRB0,Centre - Val de Loire,1993,typ,metabolic typology,no unit,SCS
2647,FRB0,Centre - Val de Loire,1993,urb_typ,urban typology,no unit,
2648,FRB0,Centre - Val de Loire,1994,typ,metabolic typology,no unit,SCS
2649,FRB0,Centre - Val de Loire,1994,urb_typ,urban typology,no unit,
2650,FRB0,Centre - Val de Loire,1995,typ,metabolic typology,no unit,SCS
2651,FRB0,Centre - Val de Loire,1995,urb_typ,urban typology,no unit,
2652,FRB0,Centre - Val de Loire,1996,typ,metabolic typology,no unit,SCS
2653,FRB0,Centre - Val de Loire,1996,urb_typ,urban typology,no unit,
2654,FRB0,Centre - Val de Loire,1997,typ,metabolic typology,no unit,SCS
2655,FRB0,Centre - Val de Loire,1997,urb_typ,urban typology,no unit,
2656,FRB0,Centre - Val de Loire,1998,typ,metabolic typology,no unit,SCS
2657,FRB0,Centre - Val de Loire,1998,urb_typ,urban typology,no unit,
2658,FRB0,Centre - Val de Loire,1999,typ,metabolic typology,no unit,SCS
2659,FRB0,Centre - Val de Loire,1999,urb_typ,urban typology,no unit,
2660,FRB0,Centre - Val de Loire,2000,typ,metabolic typology,no unit,SCS
2661,FRB0,Centre - Val de Loire,2000,urb_typ,urban typology,no unit,
2662,FRB0,Centre - Val de Loire,2001,typ,metabolic typology,no unit,SCS
2663,FRB0,Centre - Val de Loire,2001,urb_typ,urban typology,no unit,
2664,FRB0,Centre - Val de Loire,2002,typ,metabolic typology,no unit,SCS
2665,FRB0,Centre - Val de Loire,2002,urb_typ,urban typology,no unit,
2666,FRB0,Centre - Val de Loire,2003,typ,metabolic typology,no unit,SCS
2667,FRB0,Centre - Val de Loire,2003,urb_typ,urban typology,no unit,
2668,FRB0,Centre - Val de Loire,2004,typ,metabolic typology,no unit,SCS
2669,FRB0,Centre - Val de Loire,2004,urb_typ,urban typology,no unit,
2670,FRB0,Centre - Val de Loire,2005,typ,metabolic typology,no unit,SCS
2671,FRB0,Centre - Val de Loire,2005,urb_typ,urban typology,no unit,
2672,FRB0,Centre - Val de Loire,2006,typ,metabolic typology,no unit,SCS
2673,FRB0,Centre - Val de Loire,2006,urb_typ,urban typology,no unit,
2674,FRB0,Centre - Val de Loire,2007,typ,metabolic typology,no unit,SCS
2675,FRB0,Centre - Val de Loire,2007,urb_typ,urban typology,no unit,
2676,FRB0,Centre - Val de Loire,2008,typ,metabolic typology,no unit,SCS
2677,FRB0,Centre - Val de Loire,2008,urb_typ,urban typology,no unit,
2678,FRB0,Centre - Val de Loire,2009,typ,metabolic typology,no unit,SCS
2679,FRB0,Centre - Val de Loire,2009,urb_typ,urban typology,no unit,
2680,FRB0,Centre - Val de Loire,2010,typ,metabolic typology,no unit,SCS
2681,FRB0,Centre - Val de Loire,2010,urb_typ,urban typology,no unit,
2682,FRB0,Centre - Val de Loire,2011,typ,metabolic typology,no unit,SCS
2683,FRB0,Centre - Val de Loire,2011,urb_typ,urban typology,no unit,
2684,FRB0,Centre - Val de Loire,2012,typ,metabolic typology,no unit,SCS
2685,FRB0,Centre - Val de Loire,2012,urb_typ,urban typology,no unit,
2686,FRB0,Centre - Val de Loire,2013,typ,metabolic typology,no unit,SCS
2687,FRB0,Centre - Val de Loire,2013,urb_typ,urban typology,no unit,
2688,FRB0,Centre - Val de Loire,2014,typ,metabolic typology,no unit,SCS
2689,FRB0,Centre - Val de Loire,2014,urb_typ,urban typology,no unit,
2690,FRB0,Centre - Val de Loire,2015,typ,metabolic typology,no unit,SCS
2691,FRB0,Centre - Val de Loire,2015,urb_typ,urban typology,no unit,
2692,FRB0,Centre - Val de Loire,2016,typ,metabolic typology,no unit,SCS
2693,FRB0,Centre - Val de Loire,2016,urb_typ,urban typology,no unit,
2694,FRB0,Centre - Val de Loire,2017,typ,metabolic typology,no unit,SCS
2695,FRB0,Centre - Val de Loire,2017,urb_typ,urban typology,no unit,
2696,FRB0,Centre - Val de Loire,2018,typ,metabolic typology,no unit,SCS
2697,FRB0,Centre - Val de Loire,2018,urb_typ,urban typology,no unit,
2698,FRB0,Centre - Val de Loire,2019,typ,metabolic typology,no unit,SCS
2699,FRB0,Centre - Val de Loire,2019,urb_typ,urban typology,no unit,
