Domain Code;Domain;region;Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;NO;Norway;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;1225183;E;Estimated value;
QCL;Crops and livestock products;NO;Norway;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;73117;A;Official figure;
QCL;Crops and livestock products;NO;Norway;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;1218617;E;Estimated value;
QCL;Crops and livestock products;NO;Norway;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;73510;A;Official figure;
QCL;Crops and livestock products;NO;Norway;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;1225167;A;Official figure;
QCL;Crops and livestock products;NO;Norway;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;74028;A;Official figure;
QCL;Crops and livestock products;NO;Norway;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;1233800;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;422375;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;7596676;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;361833;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;6507789;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;340019;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;6115453;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;310298;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;5580890;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;322109;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;5793000;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;350730;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;6308093;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;392292;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;7055616;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;425943;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;7660854;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;404528;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;7275690;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;414908;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;7462380;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;423745;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;7621308;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;449308;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;8081077;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;496200;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;8924468;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;509723;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;9167680;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;514281;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;9249666;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;535995;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;9640201;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;537232;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;9662441;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;546748;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;9833600;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;581740;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;10462950;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;604994;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;10881196;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;618496;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;11124031;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;576711;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;10372504;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;530228;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;9536480;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;558330;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;10041913;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;570195;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;10255297;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;582349;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;10473911;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;589338;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;10599598;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;594560;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;10998161;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;10139592;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;10292659;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;9969711;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;9271681;A;Official figure;
QCL;Crops and livestock products;PL;Poland;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;10078836;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;79600;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;1447300;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;99456;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;1796400;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;104576;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;1869091;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;104053;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;1870782;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;111268;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;1994800;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;105037;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;1868700;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;101224;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;1836700;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;101225;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;1840450;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;112076;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;2037750;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;110041;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;2000000;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;117391;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;2134400;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;124470;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;2263100;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;124927;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;2271400;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;125549;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;1595790;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;131683;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;1583882;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;118148;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;1597150;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;119118;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;1718076;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;121591;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;1752853;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;123515;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;1784602;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;124184;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;1794219;A;Official figure;
QCL;Crops and livestock products;PT;Portugal;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;131123;A;Official figure;
