Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2015","2015","An","391151","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2016","2016","An","381724","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2017","2017","An","368896","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2018","2018","An","351120","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2019","2019","An","320560","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1993","1993","An","2269232","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1994","1994","An","2179029","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1995","1995","An","2037370","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1996","1996","An","2076439","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1997","1997","An","1985223","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1998","1998","An","1809868","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","1999","1999","An","1592599","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2000","2000","An","1562105","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2001","2001","An","1488441","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2002","2002","An","1517291","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2003","2003","An","1553880","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2004","2004","An","1443013","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2005","2005","An","1149282","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2006","2006","An","1108265","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2007","2007","An","1104829","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2008","2008","An","951934","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2009","2009","An","748515","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2010","2010","An","740862","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2011","2011","An","687260","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2012","2012","An","580393","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2013","2013","An","631464","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2014","2014","An","637167","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2015","2015","An","641827","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2016","2016","An","633116","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2017","2017","An","585843","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2018","2018","An","627020","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2019","2019","An","589230","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1993","1993","1000 An","190","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1994","1994","1000 An","150","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1995","1995","1000 An","160","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1996","1996","1000 An","241","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1997","1997","1000 An","172","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1998","1998","1000 An","228","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","1999","1999","1000 An","240","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2000","2000","1000 An","189","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2001","2001","1000 An","211","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2002","2002","1000 An","349","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2003","2003","1000 An","285","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2004","2004","1000 An","163","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2005","2005","1000 An","167","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2006","2006","1000 An","180","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2007","2007","1000 An","164","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2008","2008","1000 An","160","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2009","2009","1000 An","126","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2010","2010","1000 An","123","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2011","2011","1000 An","116","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2012","2012","1000 An","123","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2013","2013","1000 An","131","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2014","2014","1000 An","139","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2015","2015","1000 An","118","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2016","2016","1000 An","126","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2017","2017","1000 An","136","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2018","2018","1000 An","156","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2019","2019","1000 An","125","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1992","1992","No","72611","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1993","1993","No","122430","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1994","1994","No","144903","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1995","1995","No","152000","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1996","1996","No","144000","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1997","1997","No","147000","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1998","1998","No","180000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","1999","1999","No","120000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2000","2000","No","190000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2001","2001","No","160000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2002","2002","No","130000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2003","2003","No","110000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2004","2004","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2005","2005","No","90000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2006","2006","No","40105","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2007","2007","No","40000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2008","2008","No","41245","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2009","2009","No","46000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2010","2010","No","52000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2011","2011","No","59857","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2012","2012","No","62500","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2013","2013","No","63000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2014","2014","No","62716","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2015","2015","No","64000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2016","2016","No","62815","I","Imputed value",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2017","2017","No","86500","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2018","2018","No","205000","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5114","Stocks","02196","Bees","2019","2019","No","208000","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02112","Buffalo","2018","2018","An","0","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02112","Buffalo","2019","2019","An","0","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1992","1992","An","483865","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1993","1993","An","503770","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1994","1994","An","477548","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1995","1995","An","477400","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1996","1996","An","495535","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1997","1997","An","486198","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1998","1998","An","445724","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","1999","1999","An","453097","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2000","2000","An","471425","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2001","2001","An","493670","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2002","2002","An","477075","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2003","2003","An","473242","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2004","2004","An","450226","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2005","2005","An","451136","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2006","2006","An","452517","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2007","2007","An","454033","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2008","2008","An","479581","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2009","2009","An","469983","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2010","2010","An","472878","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2011","2011","An","470151","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2012","2012","An","462300","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2013","2013","An","460063","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2014","2014","An","460576","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2015","2015","An","468253","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2016","2016","An","484192","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2017","2017","An","488598","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2018","2018","An","476810","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2019","2019","An","483070","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1992","1992","1000 An","6152","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1993","1993","1000 An","8210","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1994","1994","1000 An","5760","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1995","1995","1000 An","5415","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1996","1996","1000 An","4615","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1997","1997","1000 An","6718","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1998","1998","1000 An","5700","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","1999","1999","1000 An","5400","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2000","2000","1000 An","4256","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2001","2001","1000 An","2760","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2002","2002","1000 An","2880","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2003","2003","1000 An","2920","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2004","2004","1000 An","2524","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2005","2005","1000 An","1754","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2006","2006","1000 An","1598","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2007","2007","1000 An","1567","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2008","2008","1000 An","2837","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2009","2009","1000 An","2393","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2010","2010","1000 An","2945","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2011","2011","1000 An","2529","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2012","2012","1000 An","2155","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2013","2013","1000 An","3172","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2014","2014","1000 An","2827","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2015","2015","1000 An","3281","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2016","2016","1000 An","3479","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2017","2017","1000 An","3639","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2018","2018","1000 An","3866","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2019","2019","1000 An","4028","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1992","1992","1000 An","40","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1993","1993","1000 An","35","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1994","1994","1000 An","26","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1995","1995","1000 An","23","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1996","1996","1000 An","20","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1997","1997","1000 An","28","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1998","1998","1000 An","25","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","1999","1999","1000 An","23","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2000","2000","1000 An","18","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2001","2001","1000 An","15","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2002","2002","1000 An","18","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2003","2003","1000 An","24","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2004","2004","1000 An","20","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2005","2005","1000 An","20","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2006","2006","1000 An","14","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2007","2007","1000 An","13","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2008","2008","1000 An","14","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2009","2009","1000 An","12","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2010","2010","1000 An","10","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2011","2011","1000 An","10","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2012","2012","1000 An","12","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2013","2013","1000 An","11","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2014","2014","1000 An","11","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2015","2015","1000 An","10","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2016","2016","1000 An","14","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2017","2017","1000 An","15","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2018","2018","1000 An","17","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2019","2019","1000 An","19","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1992","1992","1000 An","10","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1993","1993","1000 An","9","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1994","1994","1000 An","6","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1995","1995","1000 An","6","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1996","1996","1000 An","5","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1997","1997","1000 An","7","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1998","1998","1000 An","7","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","1999","1999","1000 An","5","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2000","2000","1000 An","4","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2001","2001","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2002","2002","1000 An","6","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2003","2003","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2004","2004","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2005","2005","1000 An","5","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2006","2006","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2007","2007","1000 An","2","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2008","2008","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2009","2009","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2010","2010","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2011","2011","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2012","2012","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2013","2013","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2014","2014","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2015","2015","1000 An","2","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2016","2016","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2017","2017","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2018","2018","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2019","2019","1000 An","2","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1992","1992","An","9000","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1993","1993","An","9941","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1994","1994","An","10599","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1995","1995","An","10738","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1996","1996","An","11950","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1997","1997","An","12640","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1998","1998","An","13882","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","1999","1999","An","16805","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2000","2000","An","14643","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2001","2001","An","22041","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2002","2002","An","19900","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2003","2003","An","21977","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2004","2004","An","23291","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2005","2005","An","23031","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2006","2006","An","25480","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2007","2007","An","27798","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2008","2008","An","28228","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2009","2009","An","24228","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2010","2010","An","29896","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2011","2011","An","26197","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2012","2012","An","26645","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2013","2013","An","26351","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2014","2014","An","21240","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2015","2015","An","22283","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2016","2016","An","26959","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2017","2017","An","22405","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2018","2018","An","25664","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2019","2019","An","24360","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1992","1992","An","10790","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1993","1993","An","8898","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1994","1994","An","8509","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02131","Horses","1995","1995","An","7959","A","Official figure",""
